"exp","id","trial","isold","rating","excluding"
"NFR2013_e2","NFR2013_e2_1",83,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",84,0,1,"Include"
"NFR2013_e2","NFR2013_e2_1",85,1,4,"Include"
"NFR2013_e2","NFR2013_e2_1",86,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",87,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",88,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",89,1,4,"Include"
"NFR2013_e2","NFR2013_e2_1",90,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",91,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",92,0,1,"Include"
"NFR2013_e2","NFR2013_e2_1",93,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",94,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",95,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",96,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",97,1,2,"Include"
"NFR2013_e2","NFR2013_e2_1",98,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",99,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",100,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",101,1,2,"Include"
"NFR2013_e2","NFR2013_e2_1",102,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",103,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",104,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",105,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",106,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",107,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",108,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",109,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",110,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",111,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",112,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",113,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",114,1,4,"Include"
"NFR2013_e2","NFR2013_e2_1",115,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",116,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",117,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",118,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",119,1,4,"Include"
"NFR2013_e2","NFR2013_e2_1",120,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",121,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",122,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",123,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",124,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",125,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",126,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",127,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",128,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",129,1,1,"Include"
"NFR2013_e2","NFR2013_e2_1",130,1,4,"Include"
"NFR2013_e2","NFR2013_e2_1",131,1,4,"Include"
"NFR2013_e2","NFR2013_e2_1",132,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",133,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",134,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",135,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",136,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",137,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",138,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",139,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",140,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",141,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",142,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",143,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",144,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",145,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",146,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",147,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",148,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",149,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",150,0,6,"Include"
"NFR2013_e2","NFR2013_e2_1",151,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",152,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",153,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",154,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",155,0,6,"Include"
"NFR2013_e2","NFR2013_e2_1",156,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",157,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",158,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",159,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",160,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",161,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",162,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",163,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",164,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",165,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",166,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",167,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",168,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",169,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",170,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",171,1,4,"Include"
"NFR2013_e2","NFR2013_e2_1",172,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",173,1,2,"Include"
"NFR2013_e2","NFR2013_e2_1",174,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",175,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",176,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",177,1,5,"Include"
"NFR2013_e2","NFR2013_e2_1",178,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",179,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",180,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",181,1,2,"Include"
"NFR2013_e2","NFR2013_e2_1",182,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",183,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",184,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",185,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",186,1,6,"Include"
"NFR2013_e2","NFR2013_e2_1",187,1,2,"Include"
"NFR2013_e2","NFR2013_e2_1",188,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",189,1,2,"Include"
"NFR2013_e2","NFR2013_e2_1",190,0,4,"Include"
"NFR2013_e2","NFR2013_e2_1",191,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",192,0,3,"Include"
"NFR2013_e2","NFR2013_e2_1",193,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",194,1,4,"Include"
"NFR2013_e2","NFR2013_e2_1",195,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",196,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",197,0,2,"Include"
"NFR2013_e2","NFR2013_e2_1",198,0,5,"Include"
"NFR2013_e2","NFR2013_e2_1",199,1,3,"Include"
"NFR2013_e2","NFR2013_e2_1",200,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",1,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",2,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",3,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",4,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",5,1,1,"Include"
"NFR2013_e2","NFR2013_e2_2",6,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",7,0,4,"Include"
"NFR2013_e2","NFR2013_e2_2",8,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",9,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",10,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",11,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",12,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",13,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",14,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",15,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",16,1,2,"Include"
"NFR2013_e2","NFR2013_e2_2",17,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",18,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",19,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",20,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",21,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",22,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",23,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",24,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",25,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",26,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",27,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",28,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",29,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",30,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",31,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",32,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",33,1,1,"Include"
"NFR2013_e2","NFR2013_e2_2",34,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",35,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",36,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",37,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",38,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",39,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",40,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",41,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",42,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",43,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",44,0,4,"Include"
"NFR2013_e2","NFR2013_e2_2",45,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",46,0,6,"Include"
"NFR2013_e2","NFR2013_e2_2",47,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",48,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",49,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",50,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",51,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",52,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",53,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",54,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",55,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",56,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",57,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",58,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",59,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",60,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",61,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",62,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",63,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",64,0,4,"Include"
"NFR2013_e2","NFR2013_e2_2",65,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",66,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",67,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",68,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",69,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",70,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",71,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",72,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",73,1,2,"Include"
"NFR2013_e2","NFR2013_e2_2",74,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",75,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",76,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",77,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",78,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",79,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",80,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",81,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",82,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",83,1,1,"Include"
"NFR2013_e2","NFR2013_e2_2",84,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",85,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",86,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",87,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",88,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",89,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",90,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",91,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",92,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",93,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",94,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",95,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",96,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",97,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",98,0,4,"Include"
"NFR2013_e2","NFR2013_e2_2",99,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",100,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",101,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",102,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",103,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",104,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",105,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",106,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",107,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",108,0,4,"Include"
"NFR2013_e2","NFR2013_e2_2",109,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",110,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",111,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",112,0,6,"Include"
"NFR2013_e2","NFR2013_e2_2",113,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",114,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",115,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",116,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",117,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",118,0,4,"Include"
"NFR2013_e2","NFR2013_e2_2",119,1,2,"Include"
"NFR2013_e2","NFR2013_e2_2",120,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",121,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",122,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",123,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",124,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",125,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",126,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",127,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",128,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",129,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",130,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",131,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",132,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",133,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",134,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",135,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",136,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",137,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",138,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",139,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",140,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",141,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",142,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",143,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",144,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",145,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",146,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",147,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",148,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",149,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",150,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",151,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",152,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",153,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",154,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",155,0,4,"Include"
"NFR2013_e2","NFR2013_e2_2",156,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",157,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",158,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",159,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",160,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",161,0,6,"Include"
"NFR2013_e2","NFR2013_e2_2",162,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",163,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",164,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",165,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",166,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",167,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",168,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",169,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",170,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",171,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",172,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",173,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",174,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",175,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",176,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",177,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",178,0,6,"Include"
"NFR2013_e2","NFR2013_e2_2",179,0,6,"Include"
"NFR2013_e2","NFR2013_e2_2",180,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",181,1,4,"Include"
"NFR2013_e2","NFR2013_e2_2",182,0,6,"Include"
"NFR2013_e2","NFR2013_e2_2",183,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",184,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",185,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",186,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",187,1,3,"Include"
"NFR2013_e2","NFR2013_e2_2",188,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",189,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",190,0,5,"Include"
"NFR2013_e2","NFR2013_e2_2",191,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",192,0,2,"Include"
"NFR2013_e2","NFR2013_e2_2",193,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",194,1,5,"Include"
"NFR2013_e2","NFR2013_e2_2",195,0,4,"Include"
"NFR2013_e2","NFR2013_e2_2",196,0,1,"Include"
"NFR2013_e2","NFR2013_e2_2",197,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",198,0,3,"Include"
"NFR2013_e2","NFR2013_e2_2",199,1,6,"Include"
"NFR2013_e2","NFR2013_e2_2",200,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",1,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",2,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",3,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",4,0,2,"Include"
"NFR2013_e2","NFR2013_e2_3",5,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",6,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",7,0,2,"Include"
"NFR2013_e2","NFR2013_e2_3",8,1,5,"Include"
"NFR2013_e2","NFR2013_e2_3",9,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",10,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",11,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",12,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",13,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",14,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",15,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",16,1,5,"Include"
"NFR2013_e2","NFR2013_e2_3",17,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",18,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",19,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",20,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",21,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",22,0,2,"Include"
"NFR2013_e2","NFR2013_e2_3",23,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",24,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",25,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",26,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",27,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",28,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",29,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",30,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",31,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",32,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",33,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",34,1,6,"Include"
"NFR2013_e2","NFR2013_e2_3",35,0,1,"Include"
"NFR2013_e2","NFR2013_e2_3",36,0,1,"Include"
