"exp","id","isold","condition1","rating","RT","excluding","trial"
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,1981.306,"Include",68
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1532.363,"Include",69
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",4,2234.063,"Include",25
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1026.94,"Include",70
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,2512.402,"Include",71
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",3,1532.315,"Include",26
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",2,3348.128,"Include",72
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1537.579,"Include",73
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1336.441,"Include",74
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",2,1398.551,"Include",27
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,939.2547,"Include",75
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,1893.554,"Include",28
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",3,1748.986,"Include",29
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,3172.433,"Include",76
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,2151.495,"Include",77
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1109.598,"Include",78
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,2249.349,"Include",79
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,903.0282,"Include",80
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",6,1073.324,"Include",81
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",3,2723.867,"Include",30
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,6313.594,"Include",82
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1222.795,"Include",83
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,882.4081,"Include",84
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,820.6594,"Include",85
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,2043.065,"Include",86
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,923.6938,"Include",87
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1001.114,"Include",88
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1398.339,"Include",89
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,908.3097,"Include",90
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1769.694,"Include",91
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,872.1322,"Include",31
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1821.199,"Include",92
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1444.781,"Include",93
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1063.118,"Include",94
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1094.059,"Include",95
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,1408.615,"Include",32
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",1,2099.619,"Include",33
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,784.4356,"Include",96
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1449.972,"Include",97
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",5,1692.196,"Include",98
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,4900.143,"Include",99
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",4,1537.613,"Include",100
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,2455.927,"Include",101
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",2,1779.875,"Include",102
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,2631.231,"Include",103
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1006.221,"Include",104
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,933.9978,"Include",34
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,727.7995,"Include",35
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,996.0375,"Include",105
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1243.607,"Include",106
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,779.2799,"Include",107
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,866.8668,"Include",108
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,1243.477,"Include",36
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1279.73,"Include",109
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,768.9532,"Include",110
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,1099.06,"Include",37
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,696.9546,"Include",111
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,949.46,"Include",112
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,645.3656,"Include",38
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,676.0694,"Include",113
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,897.8706,"Include",39
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1573.471,"Include",114
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,1418.892,"Include",115
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,789.6944,"Include",116
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1047.451,"Include",117
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",3,1254.083,"Include",118
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,768.9783,"Include",119
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,985.5775,"Include",120
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",3,1877.539,"Include",40
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,743.0804,"Include",41
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,1542.798,"Include",121
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,1042.377,"Include",42
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1150.63,"Include",122
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,866.9367,"Include",43
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1774.901,"Include",123
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,805.1362,"Include",124
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,774.0616,"Include",44
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,918.6271,"Include",125
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,567.815,"Include",126
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",5,1898.585,"Include",127
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,1898.554,"Include",128
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1439.428,"Include",129
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,2027.491,"Include",130
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1212.466,"Include",131
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1160.933,"Include",132
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",2,1212.625,"Include",133
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1614.831,"Include",134
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1449.762,"Include",135
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,846.3287,"Include",136
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,2053.235,"Include",137
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,923.7325,"Include",45
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",3,1635.51,"Include",46
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,1728.398,"Include",138
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1104.211,"Include",139
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1001.092,"Include",140
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",1,903.0696,"Include",47
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,738.0014,"Include",141
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",2,1011.277,"Include",48
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",2,1491.045,"Include",142
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,1460.039,"Include",143
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,763.8119,"Include",144
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,536.8728,"Include",145
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,939.2754,"Include",146
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,1450.019,"Include",147
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",3,1052.676,"Include",49
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1026.884,"Include",148
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1222.879,"Include",149
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,877.3093,"Include",50
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,913.4034,"Include",150
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1042.377,"Include",151
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,1057.788,"Include",152
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1197.051,"Include",153
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",3,1119.681,"Include",154
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",2,1604.572,"Include",51
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",5,1032.035,"Include",52
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,1037.271,"Include",155
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",5,882.4463,"Include",53
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",5,923.7299,"Include",156
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1006.27,"Include",157
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,701.905,"Include",158
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,841.1445,"Include",54
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",1,2079.144,"Include",159
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,964.9819,"Include",55
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,944.41,"Include",160
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1021.748,"Include",161
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,676.1614,"Include",56
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1155.852,"Include",162
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,960.1285,"Include",163
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,882.6081,"Include",164
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,877.2791,"Include",165
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",5,1171.353,"Include",166
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1940.098,"Include",167
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,1465.314,"Include",57
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",2,970.1683,"Include",168
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,2450.458,"Include",169
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",6,2991.96,"Include",170
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",1,1006.323,"Include",171
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1470.546,"Include",172
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",2,2063.55,"Include",173
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1135.154,"Include",174
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,2409.176,"Include",175
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",4,1382.845,"Include",58
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",2,1006.246,"Include",176
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,877.3069,"Include",177
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1063.124,"Include",178
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,1269.314,"Include",179
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,1140.497,"Include",59
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1238.317,"Include",180
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,681.3257,"Include",60
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1063.111,"Include",181
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,918.6824,"Include",182
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,670.9761,"Include",183
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,732.8713,"Include",184
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,2955.875,"Include",185
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1047.567,"Include",186
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,985.5781,"Include",187
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,769.0197,"Include",61
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,820.4583,"Include",188
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1026.959,"Include",189
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",4,1341.601,"Include",62
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1676.787,"Include",190
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,856.6614,"Include",191
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",3,1475.569,"Include",63
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,861.8126,"Include",192
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,588.6007,"Include",193
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,825.7019,"Include",194
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,676.2458,"Include",195
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,640.0259,"Include",196
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1155.795,"Include",197
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,614.1763,"Include",64
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,511.0444,"Include",65
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,779.3152,"Include",66
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,707.1705,"Include",198
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,603.942,"Include",67
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,511.0919,"Include",68
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,510.9994,"Include",199
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,732.8876,"Include",200
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1444.772,"Include",201
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,939.2741,"Include",202
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,665.9153,"Include",203
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1119.723,"Include",204
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,810.3432,"Include",205
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,784.4308,"Include",206
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,831.0833,"Include",207
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,686.5284,"Include",208
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,949.4941,"Include",209
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",1,939.2469,"Include",210
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,655.7611,"Include",211
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1212.542,"Include",212
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,743.1983,"Include",213
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,660.6544,"Include",214
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,825.7169,"Include",69
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,567.8707,"Include",215
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,474.9686,"Include",216
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,526.5876,"Include",217
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,744.9473,"Include",218
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,733.0287,"Include",219
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,764.2159,"Include",220
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",1,701.9382,"Include",221
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1052.639,"Include",222
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1093.796,"Include",223
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1145.5,"Include",224
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1202.147,"Include",225
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,841.2029,"Include",226
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,995.8988,"Include",70
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,758.6519,"Include",71
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1558.059,"Include",227
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,1666.381,"Include",228
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,820.5379,"Include",229
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,707.0879,"Include",72
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",4,1351.936,"Include",230
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,1109.271,"Include",73
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",5,1903.681,"Include",231
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",2,1047.519,"Include",74
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",3,1681.91,"Include",232
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1274.515,"Include",233
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,758.6918,"Include",234
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",2,1160.844,"Include",75
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,712.2627,"Include",235
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",1,856.7689,"Include",236
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,805.3335,"Include",237
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",4,2223.369,"Include",238
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,856.6728,"Include",239
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1114.521,"Include",240
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1589.002,"Include",241
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",2,1073.233,"Include",242
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",2,1687.058,"Include",76
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,856.6554,"Include",243
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,923.6703,"Include",244
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,805.1575,"Include",245
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,732.8754,"Include",246
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,893,"Include",247
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",5,1795.35,"Include",77
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,1284.917,"Include",248
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1295.015,"Include",249
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,794.7574,"Include",250
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",1,1016.646,"Include",251
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,552.3443,"Include",78
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,753.4988,"Include",252
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,650.4409,"Include",79
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",3,1217.65,"Include",80
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,1269.344,"Include",253
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,1176.436,"Include",254
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",5,913.3014,"Include",81
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,681.3371,"Include",255
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,830.8061,"Include",256
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,691.6626,"Include",82
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1258.994,"Include",257
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",5,1124.888,"Include",83
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",4,1413.653,"Include",258
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",2,1403.223,"Include",84
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",1,696.81,"Include",259
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",1,768.9627,"Include",85
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,949.5044,"Include",260
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,897.8831,"Include",261
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,887.6684,"Include",262
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",4,1248.866,"Include",263
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,1908.772,"Include",86
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1614.968,"Include",264
"JCD2012_e1b","JCD2012_e1b_14",0,"InvalidCue",5,1522.001,"Include",87
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,959.804,"Include",88
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",3,1130.02,"Include",265
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,939.1625,"Include",89
"JCD2012_e1b","JCD2012_e1b_14",1,"InvalidCue",6,619.4508,"Include",90
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,1449.924,"Include",266
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",5,908.2199,"Include",267
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,624.6425,"Include",268
"JCD2012_e1b","JCD2012_e1b_14",0,"ValidCue",2,1119.7,"Include",269
"JCD2012_e1b","JCD2012_e1b_14",1,"ValidCue",6,614.2426,"Include",270
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",1,2945.607,"Include",1
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",3,2383.467,"Include",2
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",2,1470.564,"Include",3
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,789.6779,"Include",4
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,650.3296,"Include",5
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",3,1155.849,"Include",6
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",2,1068.11,"Include",7
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,1532.285,"Include",8
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,567.8915,"Include",9
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",5,1475.51,"Include",10
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",2,1202.215,"Include",11
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",4,1398.357,"Include",12
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,1233.169,"Include",13
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,495.6115,"Include",14
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",1,1016.622,"Include",15
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,748.4147,"Include",16
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,701.9944,"Include",17
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",1,1171.341,"Include",18
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,614.5241,"Include",19
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",2,1279.56,"Include",20
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",2,1630.503,"Include",21
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",1,2651.563,"Include",22
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,665.7385,"Include",23
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,1073.224,"Include",24
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,1083.601,"Include",25
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",1,980.4107,"Include",26
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,830.9633,"Include",27
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",1,928.7806,"Include",28
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",2,1279.571,"Include",29
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",5,1279.58,"Include",30
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",4,1125.135,"Include",31
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",3,1341.448,"Include",32
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",4,897.8951,"Include",33
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",5,1248.677,"Include",34
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",2,1264.148,"Include",35
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",3,1274.396,"Include",36
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",3,1171.336,"Include",37
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",3,758.66,"Include",38
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",3,1037.198,"Include",39
"JCD2012_e1b","JCD2012_e1b_14",1,"NoCue",6,660.5586,"Include",40
"JCD2012_e1b","JCD2012_e1b_14",0,"NoCue",2,1191.907,"Include",41
