"exp","id","item","isold","rating","RT","excluding","trial"
"KUO2017_e2","KUO2017_e2_1","shipment",0,1,3306,"Include",1
"KUO2017_e2","KUO2017_e2_1","universe",1,6,986,"Include",2
"KUO2017_e2","KUO2017_e2_1","depth",0,4,1291,"Include",3
"KUO2017_e2","KUO2017_e2_1","laurel",1,6,1187,"Include",4
"KUO2017_e2","KUO2017_e2_1","philosophy",0,5,1219,"Include",5
"KUO2017_e2","KUO2017_e2_1","funeral",1,5,1131,"Include",6
"KUO2017_e2","KUO2017_e2_1","background",1,4,1515,"Include",7
"KUO2017_e2","KUO2017_e2_1","capacity",1,5,1067,"Include",8
"KUO2017_e2","KUO2017_e2_1","timber",1,6,834,"Include",9
"KUO2017_e2","KUO2017_e2_1","fibre",0,4,1587,"Include",10
"KUO2017_e2","KUO2017_e2_1","minority",0,5,1027,"Include",11
"KUO2017_e2","KUO2017_e2_1","transportation",1,6,1930,"Include",12
"KUO2017_e2","KUO2017_e2_1","instinct",0,4,995,"Include",13
"KUO2017_e2","KUO2017_e2_1","construction",0,5,794,"Include",14
"KUO2017_e2","KUO2017_e2_1","flight",1,4,962,"Include",15
"KUO2017_e2","KUO2017_e2_1","clergy",0,3,1122,"Include",16
"KUO2017_e2","KUO2017_e2_1","overlap",0,2,1074,"Include",17
"KUO2017_e2","KUO2017_e2_1","crypt",0,2,986,"Include",18
"KUO2017_e2","KUO2017_e2_1","inclusion",0,3,1922,"Include",19
"KUO2017_e2","KUO2017_e2_1","genie",1,5,1083,"Include",20
"KUO2017_e2","KUO2017_e2_1","tolerance",1,2,1131,"Include",21
"KUO2017_e2","KUO2017_e2_1","chaos",0,3,1954,"Include",22
"KUO2017_e2","KUO2017_e2_1","dinosaur",1,3,1603,"Include",23
"KUO2017_e2","KUO2017_e2_1","episode",1,3,811,"Include",24
"KUO2017_e2","KUO2017_e2_1","disability",0,2,1555,"Include",25
"KUO2017_e2","KUO2017_e2_1","cricket",1,3,883,"Include",26
"KUO2017_e2","KUO2017_e2_1","observation",1,6,987,"Include",27
"KUO2017_e2","KUO2017_e2_1","virus",0,1,1763,"Include",28
"KUO2017_e2","KUO2017_e2_1","turkey",1,6,1388,"Include",29
"KUO2017_e2","KUO2017_e2_1","phantom",0,3,1043,"Include",30
"KUO2017_e2","KUO2017_e2_1","sea",0,1,1187,"Include",31
"KUO2017_e2","KUO2017_e2_1","watt",1,6,1107,"Include",32
"KUO2017_e2","KUO2017_e2_1","retainer",0,3,1138,"Include",33
"KUO2017_e2","KUO2017_e2_1","escort",0,4,1466,"Include",34
"KUO2017_e2","KUO2017_e2_1","dignity",0,2,1058,"Include",35
"KUO2017_e2","KUO2017_e2_1","lizard",0,3,1034,"Include",36
"KUO2017_e2","KUO2017_e2_1","microwave",1,6,899,"Include",37
"KUO2017_e2","KUO2017_e2_1","shotgun",1,5,1562,"Include",38
"KUO2017_e2","KUO2017_e2_1","altitude",0,2,1163,"Include",39
"KUO2017_e2","KUO2017_e2_1","opinion",1,4,2002,"Include",40
"KUO2017_e2","KUO2017_e2_1","laureate",0,3,1842,"Include",41
"KUO2017_e2","KUO2017_e2_1","energy",1,3,987,"Include",42
"KUO2017_e2","KUO2017_e2_1","punishment",1,2,1155,"Include",43
"KUO2017_e2","KUO2017_e2_1","pot",0,1,987,"Include",44
"KUO2017_e2","KUO2017_e2_1","sapphire",0,1,1211,"Include",45
"KUO2017_e2","KUO2017_e2_1","defect",0,2,1379,"Include",46
"KUO2017_e2","KUO2017_e2_1","breath",0,3,1123,"Include",47
"KUO2017_e2","KUO2017_e2_1","dilemma",1,3,1003,"Include",48
"KUO2017_e2","KUO2017_e2_1","rebirth",0,3,795,"Include",49
"KUO2017_e2","KUO2017_e2_1","colonel",0,3,1395,"Include",50
"KUO2017_e2","KUO2017_e2_1","pike",0,3,770,"Include",51
"KUO2017_e2","KUO2017_e2_1","chocolate",1,5,1187,"Include",52
"KUO2017_e2","KUO2017_e2_1","semester",0,2,1178,"Include",53
"KUO2017_e2","KUO2017_e2_1","expert",1,1,1658,"Include",54
"KUO2017_e2","KUO2017_e2_1","vessel",1,4,1179,"Include",55
"KUO2017_e2","KUO2017_e2_1","closet",1,5,915,"Include",56
"KUO2017_e2","KUO2017_e2_1","symptom",1,4,914,"Include",57
"KUO2017_e2","KUO2017_e2_1","owner",0,3,723,"Include",58
"KUO2017_e2","KUO2017_e2_1","mercy",1,4,890,"Include",59
"KUO2017_e2","KUO2017_e2_1","makeup",1,6,914,"Include",60
"KUO2017_e2","KUO2017_e2_1","capsule",0,3,1426,"Include",61
"KUO2017_e2","KUO2017_e2_1","karma",1,3,1010,"Include",62
"KUO2017_e2","KUO2017_e2_1","superman",1,3,827,"Include",63
"KUO2017_e2","KUO2017_e2_1","injury",0,3,963,"Include",64
"KUO2017_e2","KUO2017_e2_1","candle",1,4,1035,"Include",65
"KUO2017_e2","KUO2017_e2_1","infection",1,4,2067,"Include",66
"KUO2017_e2","KUO2017_e2_1","viper",0,2,779,"Include",67
"KUO2017_e2","KUO2017_e2_1","academy",0,4,995,"Include",68
"KUO2017_e2","KUO2017_e2_1","rhythm",0,3,835,"Include",69
"KUO2017_e2","KUO2017_e2_1","socialism",0,2,1395,"Include",70
"KUO2017_e2","KUO2017_e2_1","generation",1,4,2586,"Include",71
"KUO2017_e2","KUO2017_e2_1","temperature",1,5,1259,"Include",72
"KUO2017_e2","KUO2017_e2_1","trial",1,4,1083,"Include",73
"KUO2017_e2","KUO2017_e2_1","mission",1,5,835,"Include",74
"KUO2017_e2","KUO2017_e2_1","intent",1,4,1218,"Include",75
"KUO2017_e2","KUO2017_e2_1","moderator",1,5,970,"Include",76
"KUO2017_e2","KUO2017_e2_1","carrion",0,2,834,"Include",77
"KUO2017_e2","KUO2017_e2_1","wraith",1,4,874,"Include",78
"KUO2017_e2","KUO2017_e2_1","publicity",1,5,1250,"Include",79
"KUO2017_e2","KUO2017_e2_1","feet",0,3,1274,"Include",80
"KUO2017_e2","KUO2017_e2_1","roommate",1,3,1715,"Include",81
"KUO2017_e2","KUO2017_e2_1","coordinator",0,3,3186,"Include",82
"KUO2017_e2","KUO2017_e2_1","policy",0,5,946,"Include",83
"KUO2017_e2","KUO2017_e2_1","jackal",1,6,1202,"Include",84
"KUO2017_e2","KUO2017_e2_1","automobile",1,2,1011,"Include",85
"KUO2017_e2","KUO2017_e2_1","marsh",0,3,947,"Include",86
"KUO2017_e2","KUO2017_e2_1","suggestion",1,4,1051,"Include",87
"KUO2017_e2","KUO2017_e2_1","invasion",1,5,827,"Include",88
"KUO2017_e2","KUO2017_e2_1","charity",0,3,835,"Include",89
"KUO2017_e2","KUO2017_e2_1","appointment",0,2,2035,"Include",90
"KUO2017_e2","KUO2017_e2_1","reprint",1,2,1019,"Include",91
"KUO2017_e2","KUO2017_e2_1","tyranny",1,3,851,"Include",92
"KUO2017_e2","KUO2017_e2_1","junction",0,3,963,"Include",93
"KUO2017_e2","KUO2017_e2_1","child",0,3,867,"Include",94
"KUO2017_e2","KUO2017_e2_1","rotation",0,3,2179,"Include",95
"KUO2017_e2","KUO2017_e2_1","status",1,3,1050,"Include",96
"KUO2017_e2","KUO2017_e2_1","introduction",0,4,930,"Include",97
"KUO2017_e2","KUO2017_e2_1","berry",0,3,971,"Include",98
"KUO2017_e2","KUO2017_e2_1","self",0,3,946,"Include",99
"KUO2017_e2","KUO2017_e2_1","founder",1,3,946,"Include",100
"KUO2017_e2","KUO2017_e2_2","founder",1,6,4931,"Include",1
"KUO2017_e2","KUO2017_e2_2","friend",1,6,1865,"Include",2
"KUO2017_e2","KUO2017_e2_2","artifact",0,1,1818,"Include",3
"KUO2017_e2","KUO2017_e2_2","temperature",1,6,2145,"Include",4
"KUO2017_e2","KUO2017_e2_2","acquisition",0,1,1100,"Include",5
"KUO2017_e2","KUO2017_e2_2","liver",1,6,1333,"Include",6
"KUO2017_e2","KUO2017_e2_2","miller",1,6,1069,"Include",7
"KUO2017_e2","KUO2017_e2_2","initiative",1,6,1327,"Include",8
"KUO2017_e2","KUO2017_e2_2","dad",1,2,1815,"Include",9
"KUO2017_e2","KUO2017_e2_2","literature",1,6,1144,"Include",10
"KUO2017_e2","KUO2017_e2_2","event",0,2,2265,"Include",11
"KUO2017_e2","KUO2017_e2_2","holocaust",1,4,6576,"Include",12
"KUO2017_e2","KUO2017_e2_2","preacher",0,1,1194,"Include",13
"KUO2017_e2","KUO2017_e2_2","elite",1,6,1098,"Include",14
"KUO2017_e2","KUO2017_e2_2","lieutenant",0,1,1226,"Include",15
"KUO2017_e2","KUO2017_e2_2","escort",0,1,1075,"Include",16
"KUO2017_e2","KUO2017_e2_2","hall",1,6,1061,"Include",17
"KUO2017_e2","KUO2017_e2_2","cancer",0,1,1009,"Include",18
"KUO2017_e2","KUO2017_e2_2","intelligence",0,3,2666,"Include",19
"KUO2017_e2","KUO2017_e2_2","globe",1,6,1282,"Include",20
"KUO2017_e2","KUO2017_e2_2","arithmetic",1,5,1593,"Include",21
"KUO2017_e2","KUO2017_e2_2","isolation",1,5,1138,"Include",22
"KUO2017_e2","KUO2017_e2_2","crusher",0,1,1030,"Include",23
"KUO2017_e2","KUO2017_e2_2","meat",0,3,1751,"Include",24
"KUO2017_e2","KUO2017_e2_2","navigation",0,3,1673,"Include",25
"KUO2017_e2","KUO2017_e2_2","postscript",1,5,1972,"Include",26
"KUO2017_e2","KUO2017_e2_2","significance",1,5,1209,"Include",27
"KUO2017_e2","KUO2017_e2_2","rod",0,1,1224,"Include",28
"KUO2017_e2","KUO2017_e2_2","web",0,1,987,"Include",29
"KUO2017_e2","KUO2017_e2_2","implication",1,5,1450,"Include",30
"KUO2017_e2","KUO2017_e2_2","elevator",1,3,2979,"Include",31
"KUO2017_e2","KUO2017_e2_2","physician",0,1,2551,"Include",32
"KUO2017_e2","KUO2017_e2_2","preparation",1,3,2657,"Include",33
"KUO2017_e2","KUO2017_e2_2","crusade",1,4,2259,"Include",34
"KUO2017_e2","KUO2017_e2_2","rainbow",0,1,1355,"Include",35
"KUO2017_e2","KUO2017_e2_2","player",0,1,1247,"Include",36
"KUO2017_e2","KUO2017_e2_2","configuration",1,6,1740,"Include",37
"KUO2017_e2","KUO2017_e2_2","treatment",1,4,1668,"Include",38
"KUO2017_e2","KUO2017_e2_2","niche",0,1,1042,"Include",39
"KUO2017_e2","KUO2017_e2_2","goblin",0,1,1296,"Include",40
"KUO2017_e2","KUO2017_e2_2","hierarchy",0,1,1060,"Include",41
"KUO2017_e2","KUO2017_e2_2","everything",1,3,3075,"Include",42
"KUO2017_e2","KUO2017_e2_2","reef",0,1,980,"Include",43
"KUO2017_e2","KUO2017_e2_2","translation",0,4,2138,"Include",44
"KUO2017_e2","KUO2017_e2_2","memo",1,6,1256,"Include",45
"KUO2017_e2","KUO2017_e2_2","darkness",0,1,1071,"Include",46
"KUO2017_e2","KUO2017_e2_2","estimate",0,5,3143,"Include",47
"KUO2017_e2","KUO2017_e2_2","discussion",0,1,1114,"Include",48
"KUO2017_e2","KUO2017_e2_2","chow",1,6,1271,"Include",49
"KUO2017_e2","KUO2017_e2_2","boulder",1,3,2590,"Include",50
"KUO2017_e2","KUO2017_e2_2","retirement",1,5,2067,"Include",51
"KUO2017_e2","KUO2017_e2_2","assembly",0,3,3470,"Include",52
"KUO2017_e2","KUO2017_e2_2","gloom",0,1,1337,"Include",53
"KUO2017_e2","KUO2017_e2_2","project",0,3,4814,"Include",54
"KUO2017_e2","KUO2017_e2_2","automobile",1,2,1277,"Include",55
"KUO2017_e2","KUO2017_e2_2","hobby",0,2,1466,"Include",56
"KUO2017_e2","KUO2017_e2_2","brother",1,1,1092,"Include",57
"KUO2017_e2","KUO2017_e2_2","melody",0,1,1661,"Include",58
"KUO2017_e2","KUO2017_e2_2","proportion",0,4,1721,"Include",59
"KUO2017_e2","KUO2017_e2_2","prospect",0,3,1089,"Include",60
"KUO2017_e2","KUO2017_e2_2","precedent",1,4,2136,"Include",61
"KUO2017_e2","KUO2017_e2_2","sake",0,1,1165,"Include",62
"KUO2017_e2","KUO2017_e2_2","keeper",0,2,2144,"Include",63
"KUO2017_e2","KUO2017_e2_2","verse",0,2,1356,"Include",64
"KUO2017_e2","KUO2017_e2_2","bee",1,6,1162,"Include",65
"KUO2017_e2","KUO2017_e2_2","absence",0,3,1598,"Include",66
"KUO2017_e2","KUO2017_e2_2","crisis",0,3,1321,"Include",67
"KUO2017_e2","KUO2017_e2_2","method",0,3,945,"Include",68
"KUO2017_e2","KUO2017_e2_2","nebula",0,1,1606,"Include",69
"KUO2017_e2","KUO2017_e2_2","subsidiary",1,4,2013,"Include",70
"KUO2017_e2","KUO2017_e2_2","sled",1,4,1294,"Include",71
"KUO2017_e2","KUO2017_e2_2","torso",1,6,1643,"Include",72
"KUO2017_e2","KUO2017_e2_2","torment",0,3,2459,"Include",73
"KUO2017_e2","KUO2017_e2_2","hunter",0,2,1246,"Include",74
"KUO2017_e2","KUO2017_e2_2","jet",1,3,1567,"Include",75
"KUO2017_e2","KUO2017_e2_2","instruction",0,5,1470,"Include",76
"KUO2017_e2","KUO2017_e2_2","hair",0,1,1392,"Include",77
"KUO2017_e2","KUO2017_e2_2","auto",1,3,2929,"Include",78
"KUO2017_e2","KUO2017_e2_2","hero",0,3,993,"Include",79
"KUO2017_e2","KUO2017_e2_2","brain",1,2,1476,"Include",80
"KUO2017_e2","KUO2017_e2_2","particle",1,5,1381,"Include",81
"KUO2017_e2","KUO2017_e2_2","predator",1,5,1231,"Include",82
"KUO2017_e2","KUO2017_e2_2","flair",0,1,1039,"Include",83
"KUO2017_e2","KUO2017_e2_2","chord",0,1,1025,"Include",84
"KUO2017_e2","KUO2017_e2_2","birthday",1,2,1739,"Include",85
"KUO2017_e2","KUO2017_e2_2","virus",1,5,1414,"Include",86
"KUO2017_e2","KUO2017_e2_2","tunnel",0,1,1193,"Include",87
"KUO2017_e2","KUO2017_e2_2","editor",1,3,5558,"Include",88
"KUO2017_e2","KUO2017_e2_2","mode",0,4,2055,"Include",89
"KUO2017_e2","KUO2017_e2_2","fisher",1,5,1299,"Include",90
"KUO2017_e2","KUO2017_e2_2","excellence",1,5,1417,"Include",91
"KUO2017_e2","KUO2017_e2_2","mankind",1,1,1288,"Include",92
"KUO2017_e2","KUO2017_e2_2","witch",1,5,1186,"Include",93
"KUO2017_e2","KUO2017_e2_2","belief",1,5,1091,"Include",94
"KUO2017_e2","KUO2017_e2_2","mainland",1,5,1463,"Include",95
"KUO2017_e2","KUO2017_e2_2","hog",1,5,1229,"Include",96
"KUO2017_e2","KUO2017_e2_2","correspondence",1,4,3050,"Include",97
"KUO2017_e2","KUO2017_e2_2","scrutiny",0,3,1933,"Include",98
"KUO2017_e2","KUO2017_e2_2","statement",0,2,4341,"Include",99
"KUO2017_e2","KUO2017_e2_2","security",0,5,1409,"Include",100
"KUO2017_e2","KUO2017_e2_3","terrier",1,6,4636,"Include",1
"KUO2017_e2","KUO2017_e2_3","nutrition",0,6,3298,"Include",2
"KUO2017_e2","KUO2017_e2_3","rainbow",1,6,2148,"Include",3
"KUO2017_e2","KUO2017_e2_3","maturity",1,6,2248,"Include",4
"KUO2017_e2","KUO2017_e2_3","crystal",1,2,2748,"Include",5
"KUO2017_e2","KUO2017_e2_3","consequence",0,5,2465,"Include",6
"KUO2017_e2","KUO2017_e2_3","circuit",1,6,1648,"Include",7
"KUO2017_e2","KUO2017_e2_3","cowboy",0,1,3448,"Include",8
"KUO2017_e2","KUO2017_e2_3","aspect",0,1,1282,"Include",9
"KUO2017_e2","KUO2017_e2_3","distinction",1,6,1715,"Include",10
"KUO2017_e2","KUO2017_e2_3","significance",1,6,1398,"Include",11
"KUO2017_e2","KUO2017_e2_3","response",0,4,1981,"Include",12
"KUO2017_e2","KUO2017_e2_3","penguin",0,1,3765,"Include",13
"KUO2017_e2","KUO2017_e2_3","cereal",0,3,3332,"Include",14
"KUO2017_e2","KUO2017_e2_3","symphony",1,5,2414,"Include",15
"KUO2017_e2","KUO2017_e2_3","stealth",0,5,3131,"Include",16
"KUO2017_e2","KUO2017_e2_3","grammar",1,6,1948,"Include",17
"KUO2017_e2","KUO2017_e2_3","oak",0,1,1748,"Include",18
"KUO2017_e2","KUO2017_e2_3","battery",0,5,2247,"Include",19
"KUO2017_e2","KUO2017_e2_3","massage",0,1,1865,"Include",20
"KUO2017_e2","KUO2017_e2_3","normalisation",0,2,1731,"Include",21
"KUO2017_e2","KUO2017_e2_3","jumper",1,2,1415,"Include",22
"KUO2017_e2","KUO2017_e2_3","voodoo",0,2,1348,"Include",23
"KUO2017_e2","KUO2017_e2_3","ignorance",1,5,1765,"Include",24
"KUO2017_e2","KUO2017_e2_3","movement",1,6,1465,"Include",25
"KUO2017_e2","KUO2017_e2_3","castle",0,1,1748,"Include",26
"KUO2017_e2","KUO2017_e2_3","vocabulary",1,6,1348,"Include",27
"KUO2017_e2","KUO2017_e2_3","cancellation",0,2,1699,"Include",28
"KUO2017_e2","KUO2017_e2_3","marshall",1,6,1564,"Include",29
"KUO2017_e2","KUO2017_e2_3","warranty",1,6,1248,"Include",30
"KUO2017_e2","KUO2017_e2_3","utility",0,2,2014,"Include",31
"KUO2017_e2","KUO2017_e2_3","transfer",1,5,1599,"Include",32
"KUO2017_e2","KUO2017_e2_3","combination",1,3,3948,"Include",33
"KUO2017_e2","KUO2017_e2_3","appointment",1,5,1798,"Include",34
"KUO2017_e2","KUO2017_e2_3","member",1,2,2115,"Include",35
"KUO2017_e2","KUO2017_e2_3","warmth",0,2,3131,"Include",36
"KUO2017_e2","KUO2017_e2_3","chrome",0,5,1732,"Include",37
"KUO2017_e2","KUO2017_e2_3","hunter",1,5,1464,"Include",38
"KUO2017_e2","KUO2017_e2_3","instinct",1,5,1432,"Include",39
"KUO2017_e2","KUO2017_e2_3","invasion",1,5,1515,"Include",40
"KUO2017_e2","KUO2017_e2_3","computer",1,2,1714,"Include",41
"KUO2017_e2","KUO2017_e2_3","commander",0,2,2532,"Include",42
"KUO2017_e2","KUO2017_e2_3","selection",0,3,1998,"Include",43
"KUO2017_e2","KUO2017_e2_3","assessment",1,6,2014,"Include",44
"KUO2017_e2","KUO2017_e2_3","warren",1,5,2065,"Include",45
"KUO2017_e2","KUO2017_e2_3","dervish",1,1,1731,"Include",46
"KUO2017_e2","KUO2017_e2_3","elevator",0,2,1683,"Include",47
"KUO2017_e2","KUO2017_e2_3","deployment",1,5,2665,"Include",48
"KUO2017_e2","KUO2017_e2_3","danger",1,4,2615,"Include",49
"KUO2017_e2","KUO2017_e2_3","translation",0,4,1932,"Include",50
"KUO2017_e2","KUO2017_e2_3","squad",1,5,1547,"Include",51
"KUO2017_e2","KUO2017_e2_3","renewal",1,5,1882,"Include",52
"KUO2017_e2","KUO2017_e2_3","passport",1,2,1731,"Include",53
"KUO2017_e2","KUO2017_e2_3","triangle",1,2,1465,"Include",54
"KUO2017_e2","KUO2017_e2_3","literature",0,2,1364,"Include",55
"KUO2017_e2","KUO2017_e2_3","warlord",0,1,1482,"Include",56
"KUO2017_e2","KUO2017_e2_3","ghost",1,6,2465,"Include",57
"KUO2017_e2","KUO2017_e2_3","flux",0,1,2132,"Include",58
"KUO2017_e2","KUO2017_e2_3","disorder",0,4,1864,"Include",59
"KUO2017_e2","KUO2017_e2_3","refund",0,4,1415,"Include",60
"KUO2017_e2","KUO2017_e2_3","anatomy",0,2,2648,"Include",61
"KUO2017_e2","KUO2017_e2_3","supplier",1,6,2381,"Include",62
"KUO2017_e2","KUO2017_e2_3","repository",0,2,1648,"Include",63
"KUO2017_e2","KUO2017_e2_3","evening",0,1,1382,"Include",64
"KUO2017_e2","KUO2017_e2_3","prince",0,1,1330,"Include",65
"KUO2017_e2","KUO2017_e2_3","taxpayer",0,1,1399,"Include",66
"KUO2017_e2","KUO2017_e2_3","council",1,1,1414,"Include",67
"KUO2017_e2","KUO2017_e2_3","amnesia",0,1,1965,"Include",68
"KUO2017_e2","KUO2017_e2_3","bullet",1,2,1298,"Include",69
"KUO2017_e2","KUO2017_e2_3","chord",1,4,2182,"Include",70
"KUO2017_e2","KUO2017_e2_3","abyss",0,2,1881,"Include",71
"KUO2017_e2","KUO2017_e2_3","moron",0,1,1948,"Include",72
"KUO2017_e2","KUO2017_e2_3","fragment",0,2,2698,"Include",73
"KUO2017_e2","KUO2017_e2_3","determination",1,6,1981,"Include",74
"KUO2017_e2","KUO2017_e2_3","surveillance",0,1,1731,"Include",75
"KUO2017_e2","KUO2017_e2_3","atom",1,6,1598,"Include",76
"KUO2017_e2","KUO2017_e2_3","reproduction",0,4,2382,"Include",77
"KUO2017_e2","KUO2017_e2_3","shaman",1,2,1981,"Include",78
"KUO2017_e2","KUO2017_e2_3","trinity",0,2,1531,"Include",79
"KUO2017_e2","KUO2017_e2_3","algorithm",1,1,1515,"Include",80
"KUO2017_e2","KUO2017_e2_3","occupation",0,2,1348,"Include",81
"KUO2017_e2","KUO2017_e2_3","marina",1,6,2032,"Include",82
"KUO2017_e2","KUO2017_e2_3","twilight",1,6,2598,"Include",83
"KUO2017_e2","KUO2017_e2_3","chunk",1,6,1414,"Include",84
"KUO2017_e2","KUO2017_e2_3","proposal",1,6,1532,"Include",85
"KUO2017_e2","KUO2017_e2_3","suspect",0,4,1848,"Include",86
"KUO2017_e2","KUO2017_e2_3","header",0,2,1565,"Include",87
"KUO2017_e2","KUO2017_e2_3","tab",1,2,1615,"Include",88
"KUO2017_e2","KUO2017_e2_3","vitamin",0,1,1651,"Include",89
"KUO2017_e2","KUO2017_e2_3","rider",1,5,1917,"Include",90
"KUO2017_e2","KUO2017_e2_3","medicine",0,1,1764,"Include",91
"KUO2017_e2","KUO2017_e2_3","kite",1,3,2498,"Include",92
"KUO2017_e2","KUO2017_e2_3","crusher",1,3,1481,"Include",93
"KUO2017_e2","KUO2017_e2_3","theory",0,3,1548,"Include",94
"KUO2017_e2","KUO2017_e2_3","client",0,4,2082,"Include",95
"KUO2017_e2","KUO2017_e2_3","letterman",1,6,1949,"Include",96
"KUO2017_e2","KUO2017_e2_3","pirate",0,4,1832,"Include",97
"KUO2017_e2","KUO2017_e2_3","league",0,3,1897,"Include",98
"KUO2017_e2","KUO2017_e2_3","institution",0,5,2314,"Include",99
"KUO2017_e2","KUO2017_e2_3","appearance",0,5,1382,"Include",100
"KUO2017_e2","KUO2017_e2_4","cricket",0,1,6817,"Include",1
"KUO2017_e2","KUO2017_e2_4","departure",1,6,2897,"Include",2
"KUO2017_e2","KUO2017_e2_4","contradiction",0,1,4748,"Include",3
"KUO2017_e2","KUO2017_e2_4","discussion",1,6,2098,"Include",4
"KUO2017_e2","KUO2017_e2_4","cabinet",0,1,2565,"Include",5
"KUO2017_e2","KUO2017_e2_4","woman",0,1,2381,"Include",6
"KUO2017_e2","KUO2017_e2_4","transformation",0,1,2331,"Include",7
"KUO2017_e2","KUO2017_e2_4","paperback",1,6,2115,"Include",8
"KUO2017_e2","KUO2017_e2_4","wizard",0,1,1480,"Include",9
"KUO2017_e2","KUO2017_e2_4","sleeve",1,1,4585,"Include",10
"KUO2017_e2","KUO2017_e2_4","fin",1,5,4562,"Include",11
"KUO2017_e2","KUO2017_e2_4","shooter",1,5,2398,"Include",12
"KUO2017_e2","KUO2017_e2_4","inferno",1,1,3060,"Include",13
"KUO2017_e2","KUO2017_e2_4","recorder",1,5,3619,"Include",14
"KUO2017_e2","KUO2017_e2_4","cartoon",0,1,1848,"Include",15
"KUO2017_e2","KUO2017_e2_4","tsunami",0,1,1349,"Include",16
"KUO2017_e2","KUO2017_e2_4","weapon",0,1,1447,"Include",17
"KUO2017_e2","KUO2017_e2_4","resistance",0,1,1348,"Include",18
"KUO2017_e2","KUO2017_e2_4","quark",0,1,1415,"Include",19
"KUO2017_e2","KUO2017_e2_4","vector",0,1,1149,"Include",20
"KUO2017_e2","KUO2017_e2_4","church",1,3,4040,"Include",21
"KUO2017_e2","KUO2017_e2_4","python",0,1,3000,"Include",22
"KUO2017_e2","KUO2017_e2_4","road",1,4,4455,"Include",23
"KUO2017_e2","KUO2017_e2_4","effort",1,4,1615,"Include",24
"KUO2017_e2","KUO2017_e2_4","limitation",0,1,1683,"Include",25
"KUO2017_e2","KUO2017_e2_4","compliance",1,6,2681,"Include",26
"KUO2017_e2","KUO2017_e2_4","publication",0,6,3264,"Include",27
"KUO2017_e2","KUO2017_e2_4","transfer",0,5,5400,"Include",28
"KUO2017_e2","KUO2017_e2_4","conference",0,2,2599,"Include",29
"KUO2017_e2","KUO2017_e2_4","isolation",0,1,1614,"Include",30
"KUO2017_e2","KUO2017_e2_4","rookie",1,4,3632,"Include",31
"KUO2017_e2","KUO2017_e2_4","shaman",0,1,2165,"Include",32
"KUO2017_e2","KUO2017_e2_4","equipment",0,1,1297,"Include",33
"KUO2017_e2","KUO2017_e2_4","defence",0,1,1915,"Include",34
"KUO2017_e2","KUO2017_e2_4","strategy",1,4,2532,"Include",35
"KUO2017_e2","KUO2017_e2_4","disposal",1,4,3081,"Include",36
"KUO2017_e2","KUO2017_e2_4","provider",1,3,1664,"Include",37
"KUO2017_e2","KUO2017_e2_4","truth",1,6,2299,"Include",38
"KUO2017_e2","KUO2017_e2_4","ghoul",0,1,1747,"Include",39
"KUO2017_e2","KUO2017_e2_4","discovery",1,3,3582,"Include",40
"KUO2017_e2","KUO2017_e2_4","expense",1,3,3764,"Include",41
"KUO2017_e2","KUO2017_e2_4","conviction",0,3,3582,"Include",42
"KUO2017_e2","KUO2017_e2_4","perfection",0,1,3198,"Include",43
"KUO2017_e2","KUO2017_e2_4","glory",1,1,1565,"Include",44
"KUO2017_e2","KUO2017_e2_4","fairness",0,1,1515,"Include",45
"KUO2017_e2","KUO2017_e2_4","accelerator",0,1,1215,"Include",46
"KUO2017_e2","KUO2017_e2_4","atmosphere",1,1,2134,"Include",47
"KUO2017_e2","KUO2017_e2_4","consultant",0,1,1713,"Include",48
"KUO2017_e2","KUO2017_e2_4","telescope",1,1,1515,"Include",49
"KUO2017_e2","KUO2017_e2_4","substance",1,4,2532,"Include",50
"KUO2017_e2","KUO2017_e2_4","clarity",0,1,1348,"Include",51
"KUO2017_e2","KUO2017_e2_4","buffalo",1,4,3381,"Include",52
"KUO2017_e2","KUO2017_e2_4","ecology",0,1,1465,"Include",53
"KUO2017_e2","KUO2017_e2_4","dale",0,1,1298,"Include",54
"KUO2017_e2","KUO2017_e2_4","fate",0,4,2414,"Include",55
"KUO2017_e2","KUO2017_e2_4","comedy",1,2,7098,"Include",56
"KUO2017_e2","KUO2017_e2_4","indigo",0,1,1782,"Include",57
"KUO2017_e2","KUO2017_e2_4","execution",0,1,2227,"Include",58
"KUO2017_e2","KUO2017_e2_4","contempt",0,1,1465,"Include",59
"KUO2017_e2","KUO2017_e2_4","piano",1,1,1831,"Include",60
"KUO2017_e2","KUO2017_e2_4","expansion",0,1,1498,"Include",61
"KUO2017_e2","KUO2017_e2_4","header",1,3,4031,"Include",62
"KUO2017_e2","KUO2017_e2_4","speech",1,4,4581,"Include",63
"KUO2017_e2","KUO2017_e2_4","fisher",1,1,1782,"Include",64
"KUO2017_e2","KUO2017_e2_4","vehicle",0,1,1648,"Include",65
"KUO2017_e2","KUO2017_e2_4","century",0,1,2482,"Include",66
"KUO2017_e2","KUO2017_e2_4","surname",0,1,1164,"Include",67
"KUO2017_e2","KUO2017_e2_4","algorithm",1,6,3881,"Include",68
"KUO2017_e2","KUO2017_e2_4","turtle",1,5,2231,"Include",69
"KUO2017_e2","KUO2017_e2_4","dogma",0,1,1681,"Include",70
"KUO2017_e2","KUO2017_e2_4","panel",0,1,2648,"Include",71
"KUO2017_e2","KUO2017_e2_4","solidarity",1,6,4116,"Include",72
