"exp","id","item","trial","isold","condition1","rating","excluding"
"USS2015_e1","USS2015_e1_1","492.bmp",1,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","514.bmp",2,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","295.bmp",3,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","210.bmp",4,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","108.bmp",5,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","527.bmp",6,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","376.bmp",7,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","092.bmp",8,1,"Week",2,"Include"
"USS2015_e1","USS2015_e1_1","523.bmp",9,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","605.bmp",10,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","513.bmp",11,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","454.bmp",12,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","082.bmp",13,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","584.bmp",14,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","051.bmp",15,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","571.bmp",16,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","004.bmp",17,1,"Month",4,"Include"
"USS2015_e1","USS2015_e1_1","038.bmp",18,1,"Month",5,"Include"
"USS2015_e1","USS2015_e1_1","010.bmp",19,1,"Month",4,"Include"
"USS2015_e1","USS2015_e1_1","405.bmp",20,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","244.bmp",21,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","570.bmp",22,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","165.bmp",23,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","205.bmp",24,1,"Day",5,"Include"
"USS2015_e1","USS2015_e1_1","118.bmp",25,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","363.bmp",26,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","375.bmp",27,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","090.bmp",28,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","130.bmp",29,1,"Week",2,"Include"
"USS2015_e1","USS2015_e1_1","272.bmp",30,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","185.bmp",31,1,"Day",2,"Include"
"USS2015_e1","USS2015_e1_1","598.bmp",32,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","170.bmp",33,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","367.bmp",34,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","343.bmp",35,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","406.bmp",36,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","378.bmp",37,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","204.bmp",38,1,"Day",5,"Include"
"USS2015_e1","USS2015_e1_1","140.bmp",39,1,"Week",5,"Include"
"USS2015_e1","USS2015_e1_1","022.bmp",40,1,"Month",5,"Include"
"USS2015_e1","USS2015_e1_1","286.bmp",41,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","458.bmp",42,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","416.bmp",43,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","430.bmp",44,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","589.bmp",45,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","282.bmp",46,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","243.bmp",47,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","519.bmp",48,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","408.bmp",49,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","215.bmp",50,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","135.bmp",51,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","576.bmp",52,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","517.bmp",53,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","181.bmp",54,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","504.bmp",55,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","449.bmp",56,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","109.bmp",57,1,"Week",5,"Include"
"USS2015_e1","USS2015_e1_1","002.bmp",58,1,"Month",2,"Include"
"USS2015_e1","USS2015_e1_1","484.bmp",59,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","180.bmp",60,1,"Day",5,"Include"
"USS2015_e1","USS2015_e1_1","015.bmp",61,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","046.bmp",62,1,"Month",2,"Include"
"USS2015_e1","USS2015_e1_1","182.bmp",63,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","362.bmp",64,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","321.bmp",65,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","611.bmp",66,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","094.bmp",67,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","340.bmp",68,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","260.bmp",69,1,"Hour",4,"Include"
"USS2015_e1","USS2015_e1_1","419.bmp",70,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","417.bmp",71,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","047.bmp",72,1,"Month",3,"Include"
"USS2015_e1","USS2015_e1_1","269.bmp",73,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","025.bmp",74,1,"Month",5,"Include"
"USS2015_e1","USS2015_e1_1","361.bmp",75,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","242.bmp",76,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","515.bmp",77,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","564.bmp",78,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","299.bmp",79,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","577.bmp",80,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","184.bmp",81,1,"Day",2,"Include"
"USS2015_e1","USS2015_e1_1","041.bmp",82,1,"Month",2,"Include"
"USS2015_e1","USS2015_e1_1","259.bmp",83,1,"Hour",2,"Include"
"USS2015_e1","USS2015_e1_1","088.bmp",84,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","167.bmp",85,1,"Day",4,"Include"
"USS2015_e1","USS2015_e1_1","608.bmp",86,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","357.bmp",87,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","278.bmp",88,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","253.bmp",89,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","137.bmp",90,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","511.bmp",91,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","017.bmp",92,1,"Month",2,"Include"
"USS2015_e1","USS2015_e1_1","120.bmp",93,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","202.bmp",94,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","593.bmp",95,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","455.bmp",96,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","192.bmp",97,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","006.bmp",98,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","085.bmp",99,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","060.bmp",100,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","574.bmp",101,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","300.bmp",102,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","013.bmp",103,1,"Month",4,"Include"
"USS2015_e1","USS2015_e1_1","342.bmp",104,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","525.bmp",105,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","209.bmp",106,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","122.bmp",107,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","607.bmp",108,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","052.bmp",109,1,"Month",5,"Include"
"USS2015_e1","USS2015_e1_1","277.bmp",110,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","529.bmp",111,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","172.bmp",112,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","451.bmp",113,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","407.bmp",114,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","524.bmp",115,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","349.bmp",116,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","016.bmp",117,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","104.bmp",118,1,"Week",2,"Include"
"USS2015_e1","USS2015_e1_1","516.bmp",119,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","281.bmp",120,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","365.bmp",121,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","500.bmp",122,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","567.bmp",123,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","261.bmp",124,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","610.bmp",125,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","058.bmp",126,1,"Month",3,"Include"
"USS2015_e1","USS2015_e1_1","297.bmp",127,1,"Hour",1,"Include"
"USS2015_e1","USS2015_e1_1","186.bmp",128,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","579.bmp",129,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","358.bmp",130,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","418.bmp",131,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","522.bmp",132,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","101.bmp",133,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","325.bmp",134,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","322.bmp",135,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","442.bmp",136,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","255.bmp",137,1,"Hour",4,"Include"
"USS2015_e1","USS2015_e1_1","138.bmp",138,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","565.bmp",139,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","409.bmp",140,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","330.bmp",141,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","213.bmp",142,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","437.bmp",143,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","601.bmp",144,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","249.bmp",145,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","012.bmp",146,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","532.bmp",147,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","600.bmp",148,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","495.bmp",149,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","139.bmp",150,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","498.bmp",151,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","201.bmp",152,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","443.bmp",153,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","366.bmp",154,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","131.bmp",155,1,"Week",5,"Include"
"USS2015_e1","USS2015_e1_1","024.bmp",156,1,"Month",5,"Include"
"USS2015_e1","USS2015_e1_1","457.bmp",157,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","360.bmp",158,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","425.bmp",159,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","190.bmp",160,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","582.bmp",161,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","445.bmp",162,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","351.bmp",163,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","612.bmp",164,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","042.bmp",165,1,"Month",5,"Include"
"USS2015_e1","USS2015_e1_1","097.bmp",166,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","592.bmp",167,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","428.bmp",168,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","291.bmp",169,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","420.bmp",170,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","508.bmp",171,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","616.bmp",172,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","615.bmp",173,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","337.bmp",174,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","103.bmp",175,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","438.bmp",176,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","179.bmp",177,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","368.bmp",178,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","008.bmp",179,1,"Month",2,"Include"
"USS2015_e1","USS2015_e1_1","268.bmp",180,1,"Hour",5,"Include"
"USS2015_e1","USS2015_e1_1","128.bmp",181,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","298.bmp",182,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","057.bmp",183,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","588.bmp",184,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","206.bmp",185,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","591.bmp",186,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","099.bmp",187,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","331.bmp",188,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","539.bmp",189,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","134.bmp",190,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","116.bmp",191,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","537.bmp",192,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","412.bmp",193,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","273.bmp",194,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","439.bmp",195,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","219.bmp",196,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","009.bmp",197,1,"Month",4,"Include"
"USS2015_e1","USS2015_e1_1","028.bmp",198,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","328.bmp",199,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","194.bmp",200,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","491.bmp",201,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","087.bmp",202,1,"Week",3,"Include"
"USS2015_e1","USS2015_e1_1","434.bmp",203,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","123.bmp",204,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","596.bmp",205,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","355.bmp",206,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","191.bmp",207,1,"Day",5,"Include"
"USS2015_e1","USS2015_e1_1","053.bmp",208,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","248.bmp",209,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","036.bmp",210,1,"Month",2,"Include"
"USS2015_e1","USS2015_e1_1","402.bmp",211,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","098.bmp",212,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","334.bmp",213,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","267.bmp",214,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","421.bmp",215,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","241.bmp",216,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","096.bmp",217,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","293.bmp",218,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","287.bmp",219,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","174.bmp",220,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","496.bmp",221,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","617.bmp",222,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","481.bmp",223,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","168.bmp",224,1,"Day",1,"Include"
"USS2015_e1","USS2015_e1_1","266.bmp",225,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","587.bmp",226,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","326.bmp",227,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","198.bmp",228,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","203.bmp",229,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","403.bmp",230,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","488.bmp",231,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","506.bmp",232,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","356.bmp",233,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","510.bmp",234,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","037.bmp",235,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","003.bmp",236,1,"Month",3,"Include"
"USS2015_e1","USS2015_e1_1","171.bmp",237,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","538.bmp",238,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","327.bmp",239,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","018.bmp",240,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","176.bmp",241,1,"Day",5,"Include"
"USS2015_e1","USS2015_e1_1","208.bmp",242,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","283.bmp",243,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","211.bmp",244,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","005.bmp",245,1,"Month",3,"Include"
"USS2015_e1","USS2015_e1_1","411.bmp",246,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","166.bmp",247,1,"Day",2,"Include"
"USS2015_e1","USS2015_e1_1","294.bmp",248,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","370.bmp",249,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","595.bmp",250,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","132.bmp",251,1,"Week",3,"Include"
"USS2015_e1","USS2015_e1_1","119.bmp",252,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","575.bmp",253,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","173.bmp",254,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","352.bmp",255,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","333.bmp",256,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","512.bmp",257,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","487.bmp",258,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","561.bmp",259,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","126.bmp",260,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","247.bmp",261,1,"Hour",5,"Include"
"USS2015_e1","USS2015_e1_1","183.bmp",262,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","329.bmp",263,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","431.bmp",264,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","435.bmp",265,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","133.bmp",266,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","049.bmp",267,1,"Month",4,"Include"
"USS2015_e1","USS2015_e1_1","353.bmp",268,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","102.bmp",269,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","536.bmp",270,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","494.bmp",271,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","566.bmp",272,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","110.bmp",273,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","441.bmp",274,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","572.bmp",275,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","093.bmp",276,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","175.bmp",277,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","377.bmp",278,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","581.bmp",279,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","086.bmp",280,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","274.bmp",281,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","448.bmp",282,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","483.bmp",283,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","460.bmp",284,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","518.bmp",285,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","089.bmp",286,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","535.bmp",287,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","271.bmp",288,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","426.bmp",289,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","580.bmp",290,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","011.bmp",291,1,"Month",5,"Include"
"USS2015_e1","USS2015_e1_1","499.bmp",292,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","447.bmp",293,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","212.bmp",294,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","346.bmp",295,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","379.bmp",296,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","251.bmp",297,1,"Hour",4,"Include"
"USS2015_e1","USS2015_e1_1","100.bmp",298,1,"Week",5,"Include"
"USS2015_e1","USS2015_e1_1","289.bmp",299,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","034.bmp",300,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","040.bmp",301,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","486.bmp",302,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","044.bmp",303,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","256.bmp",304,1,"Hour",5,"Include"
"USS2015_e1","USS2015_e1_1","019.bmp",305,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","344.bmp",306,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","033.bmp",307,1,"Month",3,"Include"
"USS2015_e1","USS2015_e1_1","020.bmp",308,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","214.bmp",309,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","207.bmp",310,1,"Day",6,"Include"
"USS2015_e1","USS2015_e1_1","459.bmp",311,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","290.bmp",312,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","339.bmp",313,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","452.bmp",314,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","604.bmp",315,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","526.bmp",316,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","578.bmp",317,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","583.bmp",318,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","059.bmp",319,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","288.bmp",320,1,"Hour",5,"Include"
"USS2015_e1","USS2015_e1_1","493.bmp",321,0,"Foil",4,"Include"
"USS2015_e1","USS2015_e1_1","163.bmp",322,1,"Day",4,"Include"
"USS2015_e1","USS2015_e1_1","264.bmp",323,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","252.bmp",324,1,"Hour",6,"Include"
"USS2015_e1","USS2015_e1_1","115.bmp",325,1,"Week",5,"Include"
"USS2015_e1","USS2015_e1_1","105.bmp",326,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","091.bmp",327,1,"Week",5,"Include"
"USS2015_e1","USS2015_e1_1","618.bmp",328,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","597.bmp",329,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","413.bmp",330,0,"Foil",3,"Include"
"USS2015_e1","USS2015_e1_1","505.bmp",331,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","373.bmp",332,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","433.bmp",333,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","502.bmp",334,0,"Foil",5,"Include"
"USS2015_e1","USS2015_e1_1","111.bmp",335,1,"Week",6,"Include"
"USS2015_e1","USS2015_e1_1","129.bmp",336,1,"Week",4,"Include"
"USS2015_e1","USS2015_e1_1","039.bmp",337,1,"Month",6,"Include"
"USS2015_e1","USS2015_e1_1","323.bmp",338,0,"Foil",1,"Include"
"USS2015_e1","USS2015_e1_1","602.bmp",339,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","521.bmp",340,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","540.bmp",341,0,"Foil",2,"Include"
"USS2015_e1","USS2015_e1_1","507.bmp",342,0,"Foil",6,"Include"
"USS2015_e1","USS2015_e1_1","609.bmp",343,0,"Foil",5,"Include"
