"exp","id","item","trial","isold","condition1","rating","excluding"
"MKG2018_e2","MKG2018_e2_1","TOAD",1,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","PONY",2,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","BACON",3,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_1","MAZE",4,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_1","GAS",5,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","SUGAR",6,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_1","PANE",7,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","WEB",8,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BEANS",9,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BLOOD",10,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CALF",11,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","MIST",12,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","PECAN",13,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","PORTRAIT",14,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","STEP",15,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","COMEDIAN",16,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","HYENA",17,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","BOOK",18,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","LOCK",19,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PEA",20,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","DIP",21,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","TOE",22,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BAT",23,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CAP",24,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","LEG",25,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SEA",26,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","SNAKE",27,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BOX",28,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","HAIL",29,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","LUNCH",30,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","PENCIL",31,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","GLASS",32,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","BOARD",33,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","TOOL",34,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","CLOCK",35,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","KNOWLEDGE",36,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","SHORE",37,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SACK",38,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ROOM",39,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","GARDEN",40,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","COLLEGE",41,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","HYMN",42,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","ASTRONOMY",43,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BRAIN",44,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BEER",45,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","MOLE",46,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","COP",47,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BABY",48,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","TOWN",49,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","COLLAR",50,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CUP",51,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","LIMB",52,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","GRANDFATHER",53,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","JUDGE",54,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","PILLOW",55,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","HAIR",56,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","RING",57,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","ELEPHANT",58,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","SCALE",59,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","STRIPE",60,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","COFFEE",61,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","TELLER",62,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BOWL",63,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","SHELTER",64,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SAIL",65,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","GARBAGE",66,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","AGENT",67,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","GOGGLES",68,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","FLAME",69,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","HOUR",70,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","MASCOT",71,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","DILL",72,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","MOTH",73,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ROACH",74,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","TILE",75,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SLEEVE",76,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","DOLPHIN",77,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BLOOM",78,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","CARRIAGE",79,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","OWL",80,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","MUSCLE",81,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","JET",82,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SALT",83,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","PIRATE",84,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","ARTIST",85,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ATTIC",86,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","ELEVATOR",87,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","JAW",88,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SLACKS",89,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PRISON",90,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","OIL",91,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","LAMB",92,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","COUNTRY",93,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","DESERT",94,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","BUCKLE",95,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","MUD",96,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BEEF",97,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BENCH",98,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SOCK",99,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BROOK",100,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","NAIL",101,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","HEN",102,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SOFA",103,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","THIMBLE",104,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","WINDOW",105,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","UNIFORM",106,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ITEM",107,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","DENTIST",108,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","SISTER",109,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BUDDY",110,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","FISH",111,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","LAMP",112,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CORK",113,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","JELLY",114,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","WICK",115,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","CROW",116,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","WITCH",117,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","MARSH",118,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CAVE",119,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SHIP",120,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PAN",121,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","LUMBER",122,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ARROW",123,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","TUB",124,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","GEM",125,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","AIR",126,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","NOTE",127,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","COBRA",128,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CUCUMBER",129,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","FORK",130,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PALM",131,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","GIRAFFE",132,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CAMPUS",133,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","TAXI",134,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BUTCHER",135,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","DUSK",136,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","TABLE",137,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PILOT",138,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ACTRESS",139,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","WATER",140,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","MINE",141,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","COAT",142,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","NOSE",143,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ZOO",144,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","NURSE",145,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ATLAS",146,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","TENT",147,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","INSECT",148,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","ARMY",149,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SEED",150,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","VALUE",151,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CASH",152,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","PUPIL",153,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CASE",154,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","HAWK",155,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","TADPOLE",156,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","ARTERY",157,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BALLOT",158,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BAND",159,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BUSH",160,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ARCHITECT",161,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SKULL",162,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BOULEVARD",163,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CAKE",164,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CANAL",165,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CELL",166,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","VINE",167,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CREW",168,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ALLIGATOR",169,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PACK",170,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CHEST",171,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","AUTOMOBILE",172,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PRINCESS",173,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","DOE",174,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BIKE",175,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","THIEF",176,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","PARENT",177,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","DUCK",178,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","SUPERVISOR",179,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","ENVELOPE",180,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","STONE",181,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_1","MOUSE",182,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","INN",183,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","OAK",184,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","CIRCUS",185,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_1","BRICK",186,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","KID",187,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BAGGAGE",188,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","UMBRELLA",189,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","WRIST",190,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","HILL",191,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","SIGN",192,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","LINK",193,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","GAME",194,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PAPER",195,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PORK",196,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_1","PAIL",197,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_1","BIBLE",198,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","NYLON",199,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_1","LINE",200,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","COLLEGE",1,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","LOCK",2,1,"Rep1",2,"Include"
"MKG2018_e2","MKG2018_e2_2","PONY",3,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","CANAL",4,0,"New",3,"Include"
"MKG2018_e2","MKG2018_e2_2","COAT",5,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","OIL",6,0,"New",4,"Include"
"MKG2018_e2","MKG2018_e2_2","ATTIC",7,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","WICK",8,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SIGN",9,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","ARCHITECT",10,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","LEG",11,0,"New",5,"Include"
"MKG2018_e2","MKG2018_e2_2","BOOK",12,0,"New",4,"Include"
"MKG2018_e2","MKG2018_e2_2","TABLE",13,1,"Rep1",4,"Include"
"MKG2018_e2","MKG2018_e2_2","CHEST",14,0,"New",5,"Include"
"MKG2018_e2","MKG2018_e2_2","INN",15,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SISTER",16,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SLACKS",17,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","VINE",18,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","DOE",19,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","BEANS",20,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","MOTH",21,0,"New",5,"Include"
"MKG2018_e2","MKG2018_e2_2","CAKE",22,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","HILL",23,1,"Rep1",2,"Include"
"MKG2018_e2","MKG2018_e2_2","CUCUMBER",24,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","VALUE",25,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","SLEEVE",26,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","TOWN",27,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","MARSH",28,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","COUNTRY",29,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","BUSH",30,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","STONE",31,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","FORK",32,1,"Rep3",1,"Include"
"MKG2018_e2","MKG2018_e2_2","CALF",33,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BEER",34,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","HYMN",35,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","GLASS",36,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","ARTERY",37,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","COLLAR",38,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","INSECT",39,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","PAPER",40,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","PALM",41,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","TENT",42,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BALLOT",43,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","MUSCLE",44,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","WATER",45,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","SEED",46,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","PILLOW",47,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","FISH",48,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","UNIFORM",49,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","CAP",50,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","CAMPUS",51,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","LUNCH",52,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","NYLON",53,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","PILOT",54,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","WINDOW",55,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","MOLE",56,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","NAIL",57,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","MAZE",58,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","FLAME",59,1,"Rep3",2,"Include"
"MKG2018_e2","MKG2018_e2_2","GOGGLES",60,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","LIMB",61,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","ASTRONOMY",62,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BIBLE",63,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BOULEVARD",64,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BUDDY",65,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","CASH",66,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","LAMB",67,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BRAIN",68,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","CARRIAGE",69,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","SOFA",70,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","CASE",71,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","GRANDFATHER",72,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","PRINCESS",73,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BABY",74,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","DIP",75,0,"New",3,"Include"
"MKG2018_e2","MKG2018_e2_2","GARBAGE",76,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","TOAD",77,1,"Rep1",4,"Include"
"MKG2018_e2","MKG2018_e2_2","GAS",78,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BUTCHER",79,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BENCH",80,0,"New",4,"Include"
"MKG2018_e2","MKG2018_e2_2","GEM",81,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BOARD",82,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","HAIR",83,0,"New",3,"Include"
"MKG2018_e2","MKG2018_e2_2","ARMY",84,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","CROW",85,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","BAND",86,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","THIEF",87,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SHELTER",88,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","OAK",89,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SNAKE",90,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","ALLIGATOR",91,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","RING",92,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","TADPOLE",93,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","ELEPHANT",94,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","THIMBLE",95,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","AIR",96,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","DILL",97,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","COMEDIAN",98,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","COP",99,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","MASCOT",100,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","JELLY",101,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SAIL",102,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","ZOO",103,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","PORTRAIT",104,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","KID",105,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","STRIPE",106,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","SKULL",107,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BAT",108,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","PACK",109,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","MOUSE",110,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","TOOL",111,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","BUCKLE",112,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","TOE",113,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","PRISON",114,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SHIP",115,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","MIST",116,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","PARENT",117,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SUGAR",118,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","ELEVATOR",119,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","KNOWLEDGE",120,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","BLOOM",121,1,"Rep3",2,"Include"
"MKG2018_e2","MKG2018_e2_2","BOX",122,0,"New",2,"Include"
"MKG2018_e2","MKG2018_e2_2","BOWL",123,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","GARDEN",124,0,"New",6,"Include"
"MKG2018_e2","MKG2018_e2_2","SEA",125,1,"Rep3",2,"Include"
"MKG2018_e2","MKG2018_e2_2","HAIL",126,0,"New",1,"Include"
"MKG2018_e2","MKG2018_e2_2","HEN",127,1,"Rep1",1,"Include"
"MKG2018_e2","MKG2018_e2_2","SUPERVISOR",128,1,"Rep3",3,"Include"
"MKG2018_e2","MKG2018_e2_2","ARROW",129,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","ACTRESS",130,1,"Rep3",6,"Include"
"MKG2018_e2","MKG2018_e2_2","JUDGE",131,0,"New",5,"Include"
"MKG2018_e2","MKG2018_e2_2","DENTIST",132,1,"Rep1",6,"Include"
"MKG2018_e2","MKG2018_e2_2","PANE",133,1,"Rep1",4,"Include"
"MKG2018_e2","MKG2018_e2_2","TAXI",134,1,"Rep1",6,"Include"
