"exp","id","isold","condition1","rating","RT","excluding","trial"
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,1050,"Include",56
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,750,"Include",57
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",58
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",4,600,"Include",59
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,900,"Include",60
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",61
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,650,"Include",62
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",5,517,"Include",63
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",64
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",65
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,600,"Include",66
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",67
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,700,"Include",68
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,651,"Include",69
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",70
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,450,"Include",71
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,750,"Include",72
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,617,"Include",73
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",74
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,467,"Include",75
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,750,"Include",76
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,550,"Include",77
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,600,"Include",78
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,600,"Include",79
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",80
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,600,"Include",81
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,700,"Include",82
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",83
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,650,"Include",84
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,550,"Include",85
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,950,"Include",86
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",87
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,500,"Include",88
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,550,"Include",89
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,500,"Include",90
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",91
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,550,"Include",92
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",93
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,500,"Include",94
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,650,"Include",95
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,200,"Include",96
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",97
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,250,"Include",98
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",99
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,650,"Include",100
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,500,"Include",101
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",102
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",103
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,300,"Include",104
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,600,"Include",105
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,500,"Include",106
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,550,"Include",107
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,1000,"Include",108
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",109
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",110
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,600,"Include",111
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,400,"Include",112
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,350,"Include",113
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,400,"Include",114
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,550,"Include",115
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,400,"Include",116
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",117
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,550,"Include",118
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,450,"Include",119
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",120
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,1000,"Include",121
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,750,"Include",122
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,950,"Include",123
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,650,"Include",124
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,700,"Include",125
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,950,"Include",126
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",127
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,550,"Include",128
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,600,"Include",129
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",130
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,1000,"Include",131
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,500,"Include",132
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,500,"Include",133
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",4,650,"Include",134
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,350,"Include",135
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",136
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,600,"Include",137
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",138
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,450,"Include",139
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,550,"Include",140
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,800,"Include",141
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,600,"Include",142
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,550,"Include",143
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,550,"Include",144
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,700,"Include",145
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",146
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,550,"Include",147
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,500,"Include",148
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",149
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,550,"Include",150
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",151
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,550,"Include",152
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,567,"Include",153
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,400,"Include",154
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",4,500,"Include",155
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",1,600,"Include",156
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,500,"Include",157
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",158
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,650,"Include",159
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,400,"Include",160
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,650,"Include",161
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",162
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",4,550,"Include",163
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,450,"Include",164
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",165
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,450,"Include",166
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",167
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,500,"Include",168
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",169
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,250,"Include",170
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,600,"Include",171
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",172
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,500,"Include",173
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",174
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,550,"Include",175
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",176
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",177
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,600,"Include",178
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",179
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,600,"Include",180
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,500,"Include",181
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",182
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",183
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,700,"Include",184
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,550,"Include",185
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,600,"Include",186
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,700,"Include",187
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,450,"Include",188
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,350,"Include",189
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",190
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,400,"Include",191
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,300,"Include",192
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,500,"Include",193
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",194
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,450,"Include",195
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,1050,"Include",196
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",197
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",198
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,500,"Include",199
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,367,"Include",200
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,450,"Include",201
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,400,"Include",202
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",203
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,350,"Include",204
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",205
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,550,"Include",206
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",207
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",3,450,"Include",208
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",209
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",210
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,500,"Include",211
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",212
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",213
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,500,"Include",214
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,650,"Include",215
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,600,"Include",216
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,500,"Include",217
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,350,"Include",218
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,550,"Include",219
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",220
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",221
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,450,"Include",222
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",223
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,200,"Include",224
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,300,"Include",225
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,450,"Include",226
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",227
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",1,650,"Include",228
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",229
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,650,"Include",230
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",231
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",232
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",233
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,200,"Include",234
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,500,"Include",235
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",236
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,400,"Include",237
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",238
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",239
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",240
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,900,"Include",241
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,800,"Include",242
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,900,"Include",243
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,550,"Include",244
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,500,"Include",245
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,1150,"Include",246
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,650,"Include",247
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,700,"Include",248
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,550,"Include",249
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,550,"Include",250
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,550,"Include",251
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,800,"Include",252
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",4,850,"Include",253
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",254
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,700,"Include",255
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,800,"Include",256
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,600,"Include",257
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",258
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,617,"Include",259
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,750,"Include",260
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,700,"Include",261
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,600,"Include",262
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,750,"Include",263
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,850,"Include",264
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,700,"Include",265
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,650,"Include",266
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,550,"Include",267
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",268
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,600,"Include",269
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,800,"Include",270
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,650,"Include",271
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,650,"Include",272
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",273
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,650,"Include",274
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",275
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",276
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",277
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",278
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",279
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",280
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,550,"Include",281
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",282
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",283
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,550,"Include",284
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",285
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,450,"Include",286
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,450,"Include",287
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",288
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",289
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,517,"Include",290
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",291
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,667,"Include",292
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,500,"Include",293
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",294
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",4,600,"Include",295
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,350,"Include",296
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,550,"Include",297
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,550,"Include",298
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,600,"Include",299
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",4,500,"Include",300
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,550,"Include",301
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,500,"Include",302
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",303
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,500,"Include",304
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,600,"Include",305
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",306
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,500,"Include",307
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",308
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",309
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",310
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,300,"Include",311
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,350,"Include",312
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,650,"Include",313
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",3,400,"Include",314
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,350,"Include",315
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,350,"Include",316
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",317
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,300,"Include",318
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",319
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",320
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",6,700,"Include",321
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,650,"Include",322
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",323
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",324
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",325
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,750,"Include",326
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,600,"Include",327
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",328
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,500,"Include",329
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",330
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",331
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,350,"Include",332
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,250,"Include",333
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,350,"Include",334
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,500,"Include",335
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",336
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,600,"Include",337
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",338
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",339
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",340
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",341
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,350,"Include",342
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,500,"Include",343
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",344
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,350,"Include",345
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",346
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",347
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,350,"Include",348
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,250,"Include",349
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",350
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,350,"Include",351
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",2,350,"Include",352
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,500,"Include",353
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,250,"Include",354
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,350,"Include",355
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,300,"Include",356
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,400,"Include",357
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,350,"Include",358
"QGM2021_e1","QGM2021_e1_5",1,"LongStudy",6,400,"Include",359
"QGM2021_e1","QGM2021_e1_5",0,"LongStudy",2,450,"Include",360
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",3,1567,"Include",1
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",5,1550,"Include",2
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",2,1250,"Include",3
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,800,"Include",4
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",5,1200,"Include",5
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",3,1450,"Include",6
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",5,1000,"Include",7
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,650,"Include",8
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",4,1600,"Include",9
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",4,1100,"Include",10
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",2,750,"Include",11
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,850,"Include",12
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",6,600,"Include",13
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",6,867,"Include",14
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",4,1700,"Include",15
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",3,2450,"Include",16
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",4,1450,"Include",17
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",3,1900,"Include",18
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,1150,"Include",19
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,750,"Include",20
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",3,1750,"Include",21
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",2,1100,"Include",22
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",3,1900,"Include",23
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",5,2467,"Include",24
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",5,1250,"Include",25
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",3,900,"Include",26
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",4,800,"Include",27
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,950,"Include",28
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",4,750,"Include",29
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,1350,"Include",30
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",4,1900,"Include",31
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",4,334,"Include",32
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,500,"Include",33
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,600,"Include",34
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",4,1800,"Include",35
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",6,700,"Include",36
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,2000,"Include",37
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",3,1150,"Include",38
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",6,600,"Include",39
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,2150,"Include",40
"QGM2021_e1","QGM2021_e1_6",0,"BriefStudy",2,1250,"Include",41
"QGM2021_e1","QGM2021_e1_6",1,"BriefStudy",5,967,"Include",42
