"exp","id","item","trial","isold","condition1","rating","RT","excluding"
"KAWY2013_e2","KAWY2013_e2_1","BOIL",19,1,"Divided",5,1551,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TIMBER",20,1,"Divided",6,1078,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ORGAN",21,0,"Divided",1,765,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PASTOR",22,1,"Divided",4,1029,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SMELL",23,0,"Divided",1,1020,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ESSAY",24,1,"Divided",1,691,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FREIGHT",25,0,"Divided",1,795,"Include"
"KAWY2013_e2","KAWY2013_e2_1","AXLE",26,0,"Divided",1,579,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SUITE",27,1,"Divided",1,809,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FENCE",28,0,"Divided",2,1281,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BIOLOGY",29,1,"Divided",6,1304,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DOME",30,1,"Divided",6,816,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CROWN",31,1,"Divided",6,1399,"Include"
"KAWY2013_e2","KAWY2013_e2_1","POUND",32,1,"Divided",6,1087,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FOUNTAIN",33,0,"Divided",1,742,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CASH",34,1,"Divided",2,1150,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SCAR",35,0,"Divided",3,1189,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PASSAGE",36,0,"Divided",1,924,"Include"
"KAWY2013_e2","KAWY2013_e2_1","STORM",37,0,"Divided",5,1236,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SUDS",38,1,"Divided",1,874,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MAGAZINE",39,0,"Divided",4,1026,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SHOE",40,0,"Divided",1,1208,"Include"
"KAWY2013_e2","KAWY2013_e2_1","WHEAT",41,1,"Divided",6,784,"Include"
"KAWY2013_e2","KAWY2013_e2_1","INJURY",42,1,"Divided",6,1031,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PLAIN",43,0,"Divided",2,1294,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MAPLE",44,1,"Divided",6,885,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SISTER",45,1,"Divided",6,652,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ROUGH",46,1,"Divided",6,1075,"Include"
"KAWY2013_e2","KAWY2013_e2_1","WRAP",47,0,"Divided",3,1322,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SAINT",48,1,"Divided",5,1010,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CELLAR",49,0,"Divided",2,968,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ARROW",50,1,"Divided",6,1440,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SPONGE",51,0,"Divided",1,1015,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PEER",52,1,"Divided",3,1102,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SCOUT",53,1,"Divided",6,1125,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MAHOGANY",54,1,"Divided",6,781,"Include"
"KAWY2013_e2","KAWY2013_e2_1","COIN",55,0,"Divided",2,964,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SAIL",56,0,"Divided",2,828,"Include"
"KAWY2013_e2","KAWY2013_e2_1","LOAD",57,1,"Divided",2,530,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BOUNDARY",58,0,"Divided",1,858,"Include"
"KAWY2013_e2","KAWY2013_e2_1","LIFT",59,0,"Divided",2,1169,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TURNER",60,1,"Divided",1,1097,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BAIL",61,0,"Divided",4,1184,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ALERT",62,1,"Divided",2,966,"Include"
"KAWY2013_e2","KAWY2013_e2_1","KEEL",63,1,"Divided",6,815,"Include"
"KAWY2013_e2","KAWY2013_e2_1","STOOL",64,0,"Divided",2,740,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TEAR",65,1,"Divided",1,812,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PRINCE",66,1,"Divided",6,755,"Include"
"KAWY2013_e2","KAWY2013_e2_1","RESORT",67,1,"Divided",5,762,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MINK",68,1,"Divided",2,785,"Include"
"KAWY2013_e2","KAWY2013_e2_1","WIRE",69,1,"Divided",6,713,"Include"
"KAWY2013_e2","KAWY2013_e2_1","LAUGHTER",70,0,"Divided",1,736,"Include"
"KAWY2013_e2","KAWY2013_e2_1","WOUND",71,1,"Divided",4,615,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SLEEVE",72,0,"Divided",2,782,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CABINET",73,0,"Divided",3,741,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CART",74,0,"Divided",1,860,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DISASTER",75,0,"Divided",1,660,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DOORWAY",76,0,"Divided",1,635,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CARBON",77,0,"Divided",4,1010,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SPHERE",78,1,"Divided",2,938,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ECHO",79,1,"Divided",1,1073,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ROLL",80,0,"Divided",1,776,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PALACE",81,1,"Divided",2,896,"Include"
"KAWY2013_e2","KAWY2013_e2_1","THINKER",82,0,"Divided",1,679,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DANCER",83,0,"Divided",1,655,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TWIST",84,0,"Divided",2,694,"Include"
"KAWY2013_e2","KAWY2013_e2_1","JUNCTION",85,1,"Divided",5,1022,"Include"
"KAWY2013_e2","KAWY2013_e2_1","POWDER",86,1,"Divided",6,581,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ITCH",87,0,"Divided",1,1085,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TRACK",88,1,"Divided",5,804,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SELF",89,1,"Divided",6,1004,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MAST",90,0,"Divided",1,675,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CARPET",91,0,"Divided",4,906,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CAPE",92,0,"Divided",2,977,"Include"
"KAWY2013_e2","KAWY2013_e2_1","EASEL",93,1,"Divided",1,696,"Include"
"KAWY2013_e2","KAWY2013_e2_1","WORKER",94,1,"Divided",4,1231,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SOAP",95,1,"Divided",6,789,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BUCKLE",96,0,"Divided",4,1404,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CHOIR",97,1,"Divided",6,835,"Include"
"KAWY2013_e2","KAWY2013_e2_1","GUARD",98,0,"Divided",4,858,"Include"
"KAWY2013_e2","KAWY2013_e2_1","STAR",99,1,"Divided",6,801,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FLASH",100,0,"Divided",3,1128,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SPEAR",1,0,"Divided",4,948,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TUNNEL",2,0,"Divided",1,1435,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CANON",3,0,"Divided",1,627,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TOWER",4,1,"Divided",2,1353,"Include"
"KAWY2013_e2","KAWY2013_e2_1","KNIGHT",5,1,"Divided",4,1648,"Include"
"KAWY2013_e2","KAWY2013_e2_1","HARVEST",6,0,"Divided",2,776,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DELL",7,1,"Divided",4,1103,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SQUIRE",8,0,"Divided",2,838,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FLEET",9,0,"Divided",4,1102,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CARRIAGE",10,1,"Divided",3,933,"Include"
"KAWY2013_e2","KAWY2013_e2_1","JUICE",11,0,"Divided",1,653,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BABE",12,1,"Divided",5,1012,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TAPE",13,1,"Divided",4,1100,"Include"
"KAWY2013_e2","KAWY2013_e2_1","WASTE",14,1,"Divided",5,1395,"Include"
"KAWY2013_e2","KAWY2013_e2_1","EMBRACE",15,1,"Divided",5,987,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PARISH",16,0,"Divided",3,1394,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SUNLIGHT",17,0,"Divided",1,890,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CLOSET",18,1,"Divided",4,1185,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BOOT",19,0,"Divided",2,1161,"Include"
"KAWY2013_e2","KAWY2013_e2_1","WITCH",20,1,"Divided",5,991,"Include"
"KAWY2013_e2","KAWY2013_e2_1","POCKET",21,0,"Divided",2,935,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MOSS",22,1,"Divided",6,830,"Include"
"KAWY2013_e2","KAWY2013_e2_1","IODINE",23,0,"Divided",1,1014,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MOLD",24,1,"Divided",5,1037,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TOURIST",25,0,"Divided",2,1029,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MONUMENT",26,0,"Divided",1,604,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CREW",27,1,"Divided",5,948,"Include"
"KAWY2013_e2","KAWY2013_e2_1","NATIVE",28,1,"Divided",1,747,"Include"
"KAWY2013_e2","KAWY2013_e2_1","WHISPER",29,1,"Divided",6,626,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ACCIDENT",30,0,"Divided",1,1098,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DEBT",31,1,"Divided",5,1200,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FERRY",32,1,"Divided",4,1016,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MEDICINE",33,0,"Divided",2,991,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FOOTBALL",34,1,"Divided",6,822,"Include"
"KAWY2013_e2","KAWY2013_e2_1","HOOD",35,0,"Divided",1,863,"Include"
"KAWY2013_e2","KAWY2013_e2_1","QUILL",36,1,"Divided",5,790,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MORTGAGE",37,0,"Divided",1,589,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DAIRY",38,0,"Divided",2,933,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CORRIDOR",39,0,"Divided",2,764,"Include"
"KAWY2013_e2","KAWY2013_e2_1","NAVY",40,1,"Divided",6,757,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MIST",41,1,"Divided",6,621,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PRAIRIE",42,0,"Divided",1,868,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DEPOSIT",43,0,"Divided",5,844,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SEGMENT",44,1,"Divided",6,1107,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BACTERIA",45,0,"Divided",1,1338,"Include"
"KAWY2013_e2","KAWY2013_e2_1","INFANTRY",46,0,"Divided",1,611,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BALLOT",47,0,"Divided",1,922,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MEADOW",48,1,"Divided",4,930,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BANG",49,0,"Divided",1,953,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CAGE",50,1,"Divided",4,1280,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SCRATCH",51,0,"Divided",2,920,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PIANIST",52,1,"Divided",5,783,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CAVE",53,0,"Divided",6,503,"Include"
"KAWY2013_e2","KAWY2013_e2_1","KISS",54,0,"Divided",3,1054,"Include"
"KAWY2013_e2","KAWY2013_e2_1","GULF",55,1,"Divided",1,886,"Include"
"KAWY2013_e2","KAWY2013_e2_1","AVENUE",56,0,"Divided",1,542,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BLONDE",57,1,"Divided",6,693,"Include"
"KAWY2013_e2","KAWY2013_e2_1","STEM",58,1,"Divided",6,748,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SPADE",59,1,"Divided",6,691,"Include"
"KAWY2013_e2","KAWY2013_e2_1","JUMP",60,0,"Divided",1,1035,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BADGE",61,1,"Divided",6,738,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CHANNEL",62,1,"Divided",5,954,"Include"
"KAWY2013_e2","KAWY2013_e2_1","RAKE",63,0,"Divided",3,945,"Include"
"KAWY2013_e2","KAWY2013_e2_1","BLADE",64,0,"Divided",2,825,"Include"
"KAWY2013_e2","KAWY2013_e2_1","DUEL",65,0,"Divided",1,656,"Include"
"KAWY2013_e2","KAWY2013_e2_1","NEST",66,1,"Divided",6,727,"Include"
"KAWY2013_e2","KAWY2013_e2_1","HOUND",67,0,"Divided",2,686,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CHAPEL",68,0,"Divided",2,598,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FRONTAGE",69,0,"Divided",1,621,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ISLE",70,1,"Divided",6,932,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TRUNK",71,1,"Divided",6,1020,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CAFE",72,1,"Divided",6,723,"Include"
"KAWY2013_e2","KAWY2013_e2_1","STRANGER",73,1,"Divided",6,539,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PLANK",74,1,"Divided",4,802,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PACKAGE",75,0,"Divided",3,825,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SONATA",76,0,"Divided",1,1136,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PEPPER",77,1,"Divided",6,711,"Include"
"KAWY2013_e2","KAWY2013_e2_1","IVORY",78,1,"Divided",6,622,"Include"
"KAWY2013_e2","KAWY2013_e2_1","ATOM",79,0,"Divided",1,790,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CHAMPION",80,1,"Divided",4,748,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PATENT",81,0,"Divided",1,692,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PLUG",82,1,"Divided",3,955,"Include"
"KAWY2013_e2","KAWY2013_e2_1","NERVE",83,0,"Divided",1,755,"Include"
"KAWY2013_e2","KAWY2013_e2_1","GALLERY",84,1,"Divided",5,683,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PARADE",85,1,"Divided",4,738,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CAST",86,0,"Divided",4,905,"Include"
"KAWY2013_e2","KAWY2013_e2_1","RELIC",87,0,"Divided",2,752,"Include"
"KAWY2013_e2","KAWY2013_e2_1","MOISTURE",88,1,"Divided",6,648,"Include"
"KAWY2013_e2","KAWY2013_e2_1","FLOWER",89,0,"Divided",3,719,"Include"
"KAWY2013_e2","KAWY2013_e2_1","RING",90,0,"Divided",4,695,"Include"
"KAWY2013_e2","KAWY2013_e2_1","CRADLE",91,1,"Divided",5,798,"Include"
"KAWY2013_e2","KAWY2013_e2_1","LOTION",92,0,"Divided",2,758,"Include"
"KAWY2013_e2","KAWY2013_e2_1","OBSERVER",93,0,"Divided",1,1037,"Include"
"KAWY2013_e2","KAWY2013_e2_1","RAID",94,1,"Divided",4,661,"Include"
"KAWY2013_e2","KAWY2013_e2_1","TOMB",95,0,"Divided",4,700,"Include"
"KAWY2013_e2","KAWY2013_e2_1","STING",96,1,"Divided",4,628,"Include"
"KAWY2013_e2","KAWY2013_e2_1","PREY",97,0,"Divided",2,683,"Include"
"KAWY2013_e2","KAWY2013_e2_1","GOSPEL",98,1,"Divided",5,674,"Include"
"KAWY2013_e2","KAWY2013_e2_1","SHOVEL",99,1,"Divided",3,617,"Include"
