"exp","id","item","trial","isold","condition1","rating","excluding"
"MKG2019_e1","MKG2019_e1_2","BLOOD",98,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","BAT",99,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","FOG",100,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","GROUNDS",101,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_2","BULL",102,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","TABLE",103,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_2","GLASS",104,0,"New",6,"Include"
"MKG2019_e1","MKG2019_e1_2","BULLET",105,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","DECAY",106,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","TURMOIL",107,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","HELL",108,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","COMET",109,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","NOSE",110,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","NEWS",111,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","DOMINANT",112,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","ALPHABET",113,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","BOOK",114,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","OBLIGATION",115,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","HAWK",116,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","PARK",117,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","GOWN",118,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","CARPET",119,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_2","DEFENDANT",120,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","CHOICE",121,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_2","ADULTS",122,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","BUSH",123,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","MEANING",124,1,"Rep3",3,"Include"
"MKG2019_e1","MKG2019_e1_2","BOREDOM",125,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","CEREAL",126,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","NETWORK",127,1,"Rep3",1,"Include"
"MKG2019_e1","MKG2019_e1_2","TOUR",128,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","BRANCH",129,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","POST",130,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","ERA",131,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","HISTORY",132,1,"Rep3",4,"Include"
"MKG2019_e1","MKG2019_e1_2","SUN",133,1,"Rep3",2,"Include"
"MKG2019_e1","MKG2019_e1_2","BOYFRIEND",134,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","BASE",135,0,"New",6,"Include"
"MKG2019_e1","MKG2019_e1_2","COMPANY",136,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_2","HAIR",137,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_2","GREASE",138,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_2","BEACH",139,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","TRIAL",140,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","CARGO",141,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","BLUE",142,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_2","BAR",143,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_2","CAMP",144,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","HAY",145,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","MEASURE",146,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","DRESS",147,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","CLUB",148,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","COW",149,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","SAIL",150,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_2","CENTURY",151,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_2","GATE",152,0,"New",6,"Include"
"MKG2019_e1","MKG2019_e1_2","JUNGLE",153,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","REALITY",154,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_2","FIGURE",155,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","MASK",156,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","TENSION",157,1,"Rep3",2,"Include"
"MKG2019_e1","MKG2019_e1_2","ELEVATOR",158,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","RIVER",159,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","BAND",160,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_2","CLOWN",161,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","CLOTHING",162,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","SHOWER",163,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","CAMPUS",164,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","MEDICINE",165,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","HIGHWAY",166,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","ANGEL",167,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","CORE",168,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","CHORE",169,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","REFRIGERATOR",170,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_2","MOUSE",171,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","CLOSET",172,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","BEDROOM",173,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_2","BEAN",174,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","ACID",175,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","WINGS",176,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_2","RANK",177,1,"Rep3",3,"Include"
"MKG2019_e1","MKG2019_e1_2","ANGLE",178,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","CONDITION",179,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_2","CAVE",180,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_2","BEER",181,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_2","BRICK",182,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_2","SYMBOL",183,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_2","KNOWLEDGE",184,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_2","WOUND",185,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_2","LION",186,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_2","EXISTENCE",187,1,"Rep1",1,"Include"
"MKG2019_e1","MKG2019_e1_2","BATH",188,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_2","BONES",189,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_2","MASTER",190,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_2","DOVE",191,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","SUNDAY",192,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_2","ALTERNATIVE",193,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_2","BANDAGE",194,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_2","DAY",195,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_2","MARINE",196,0,"New",1,"Include"
"MKG2019_e1","MKG2019_e1_2","SQUARE",197,1,"Rep3",2,"Include"
"MKG2019_e1","MKG2019_e1_2","DEPARTMENT",198,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_2","SHADOW",199,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_2","CROSS",200,1,"Rep3",1,"Include"
"MKG2019_e1","MKG2019_e1_3","MEASURE",1,1,"Rep1",5,"Include"
"MKG2019_e1","MKG2019_e1_3","EVENING",2,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","BOOK",3,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_3","CHOICE",4,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","SYMBOL",5,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_3","BLOCK",6,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","FACE",7,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","DEPARTMENT",8,1,"Rep1",5,"Include"
"MKG2019_e1","MKG2019_e1_3","BOARD",9,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","WEEKEND",10,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_3","DOUBT",11,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","EMPIRE",12,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","ACID",13,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","VAN",14,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_3","COBRA",15,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","BATTLE",16,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","ART",17,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","RANGE",18,1,"Rep3",5,"Include"
"MKG2019_e1","MKG2019_e1_3","AREA",19,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_3","SOLE",20,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_3","ADVENTURE",21,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_3","COTTON",22,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","ARM",23,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","BULLET",24,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","NOTICE",25,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_3","COMPONENT",26,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","CONTRACT",27,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","CHICKEN",28,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_3","COMPANY",29,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_3","DARKNESS",30,1,"Rep3",3,"Include"
"MKG2019_e1","MKG2019_e1_3","CARTOON",31,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","BRANCH",32,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","POSITION",33,1,"Rep3",5,"Include"
"MKG2019_e1","MKG2019_e1_3","CAREER",34,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","SCENERY",35,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","SUN",36,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_3","REST",37,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","DISABILITY",38,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","VIOLATION",39,1,"Rep3",5,"Include"
"MKG2019_e1","MKG2019_e1_3","BORDER",40,1,"Rep3",5,"Include"
"MKG2019_e1","MKG2019_e1_3","MASTER",41,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","UNDERWATER",42,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","DEGREE",43,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","TENSION",44,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","MEDICINE",45,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_3","WORLD",46,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_3","DELUSION",47,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","FLOUR",48,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","ELEVATOR",49,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_3","PILOT",50,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_3","CARPET",51,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","CALORIES",52,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","ECLIPSE",53,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","QUARTER",54,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","BRIDGE",55,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","CHEMISTRY",56,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","DECAY",57,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","BILL",58,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","COAT",59,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","BUSH",60,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_3","POST",61,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","BLOCKADE",62,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","WORRY",63,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","DEPUTY",64,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","BOREDOM",65,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","GYM",66,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","SOAP",67,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_3","SNAKE",68,1,"Rep3",3,"Include"
"MKG2019_e1","MKG2019_e1_3","ROMAN",69,1,"Rep1",5,"Include"
"MKG2019_e1","MKG2019_e1_3","FILM",70,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_3","MASK",71,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","CUP",72,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","APARTMENT",73,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","TEETH",74,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_3","CONSTITUTION",75,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_3","PURPOSE",76,1,"Rep3",4,"Include"
"MKG2019_e1","MKG2019_e1_3","FRAME",77,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","CLERK",78,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_3","GRAIN",79,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","CAMP",80,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","TEST",81,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","SAINT",82,1,"Rep1",5,"Include"
"MKG2019_e1","MKG2019_e1_3","SELF",83,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_3","CIGARETTE",84,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","FIVE",85,1,"Rep1",2,"Include"
"MKG2019_e1","MKG2019_e1_3","DAY",86,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_3","MEADOW",87,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_3","PARK",88,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","CHURCH",89,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","MOUTH",90,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","CLIFF",91,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_3","LAWYER",92,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","GATE",93,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","TURMOIL",94,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","BAND",95,1,"Rep1",4,"Include"
"MKG2019_e1","MKG2019_e1_3","GALAXY",96,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","VERSE",97,1,"Rep3",5,"Include"
"MKG2019_e1","MKG2019_e1_3","RED",98,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","VEIN",99,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","REPUBLIC",100,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","MATE",101,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","DEVIL",102,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","BRICKS",103,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","BEACH",104,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_3","EFFECT",105,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","GRASS",106,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","MAIL",107,1,"Rep1",6,"Include"
"MKG2019_e1","MKG2019_e1_3","RIVER",108,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_3","ALARM",109,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","CAPILLARY",110,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","APPRENTICE",111,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","LASER",112,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","ANGLE",113,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_3","TAX",114,1,"Rep1",3,"Include"
"MKG2019_e1","MKG2019_e1_3","FIFTY",115,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","COVER",116,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","LIFE",117,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","MARINE",118,0,"New",3,"Include"
"MKG2019_e1","MKG2019_e1_3","FOAM",119,1,"Rep1",5,"Include"
"MKG2019_e1","MKG2019_e1_3","PRAYER",120,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","STORY",121,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","SCUM",122,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","FARM",123,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","AIRPORT",124,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","UNEMPLOYMENT",125,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","JAZZ",126,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","EXCORCISM",127,0,"New",2,"Include"
"MKG2019_e1","MKG2019_e1_3","JUDGE",128,0,"New",5,"Include"
"MKG2019_e1","MKG2019_e1_3","BULL",129,0,"New",4,"Include"
"MKG2019_e1","MKG2019_e1_3","REGULATIONS",130,1,"Rep3",6,"Include"
"MKG2019_e1","MKG2019_e1_3","WOUND",131,0,"New",2,"Include"
