"exp","id","isold","condition1","rating","RT","excluding","trial"
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",4,7718.067,"Include",1
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",5,7855.334,"Include",2
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,6679.974,"Include",3
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,5184.08,"Include",4
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,2491.187,"Include",5
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",5,2011.511,"Include",6
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1222.354,"Include",7
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1454.311,"Include",8
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1062.44,"Include",9
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,3636.476,"Include",10
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,2156.243,"Include",11
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1036.69,"Include",12
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,2063.096,"Include",13
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,3548.713,"Include",14
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1026.384,"Include",15
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1557.859,"Include",16
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1655.847,"Include",17
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1284.444,"Include",18
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,964.4928,"Include",19
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,2615.143,"Include",20
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1181.245,"Include",21
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",5,1361.568,"Include",22
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",5,1150.091,"Include",23
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,892.2048,"Include",24
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1072.758,"Include",25
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1155.316,"Include",26
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,954.1399,"Include",27
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,3703.657,"Include",28
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",3,4441.411,"Include",29
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",4,4384.436,"Include",30
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,2171.504,"Include",31
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1170.814,"Include",32
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1506.17,"Include",33
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",5,1382.371,"Include",34
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1098.622,"Include",35
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1119.166,"Include",36
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",6,1583.491,"Include",37
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,985.0381,"Include",38
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,2274.718,"Include",39
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,2439.622,"Include",40
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1604.035,"Include",41
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",2,1892.968,"Include",42
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1960.037,"Include",43
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",2,2192.173,"Include",44
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,2104.43,"Include",45
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1155.249,"Include",46
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,985.2635,"Include",47
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",1,2414.411,"Include",48
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1144.989,"Include",49
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,896.334,"Include",50
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,1934.207,"Include",51
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1010.927,"Include",52
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1170.957,"Include",53
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,3064.052,"Include",54
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1392.544,"Include",55
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,2578.948,"Include",56
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,892.2879,"Include",57
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1289.543,"Include",58
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1459.607,"Include",59
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,3713.948,"Include",60
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,1366.866,"Include",61
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,871.6804,"Include",62
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1495.954,"Include",63
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,1913.592,"Include",64
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1067.644,"Include",65
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,3229.035,"Include",66
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1165.65,"Include",67
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,1712.41,"Include",68
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",5,2083.909,"Include",69
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1976.264,"Include",70
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,2707.816,"Include",71
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1356.409,"Include",72
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",2,2068.47,"Include",73
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1160.519,"Include",74
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,2775.233,"Include",75
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",1,1387.397,"Include",76
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1397.848,"Include",77
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,2078.886,"Include",78
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,1990.788,"Include",79
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1036.643,"Include",80
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",6,2816.465,"Include",81
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1181.111,"Include",82
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",3,5741.533,"Include",83
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,2161.122,"Include",84
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1511.518,"Include",85
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1181.048,"Include",86
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1155.392,"Include",87
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1077.95,"Include",88
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,943.8735,"Include",89
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1371.911,"Include",90
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1279.144,"Include",91
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1294.681,"Include",92
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1480.459,"Include",93
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1413.29,"Include",94
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",5,1320.271,"Include",95
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1124.27,"Include",96
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1330.748,"Include",97
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1206.927,"Include",98
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,2218.107,"Include",99
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1217.144,"Include",100
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",1,1495.831,"Include",101
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1005.771,"Include",102
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1036.741,"Include",103
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",4,4957.21,"Include",104
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",6,979.8754,"Include",105
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",6,1068.035,"Include",106
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,2945.151,"Include",107
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",5,1779.514,"Include",108
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",2,2439.734,"Include",109
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,850.9428,"Include",110
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1021.228,"Include",111
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,2016.897,"Include",112
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",3,2579.169,"Include",113
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,933.4955,"Include",114
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",6,1129.525,"Include",115
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",5,1382.261,"Include",116
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1273.859,"Include",117
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",2,3455.808,"Include",118
"JCD2012_e1a","JCD2012_e1a_1",1,"NoCue",2,3311.474,"Include",119
"JCD2012_e1a","JCD2012_e1a_1",0,"NoCue",1,1140.085,"Include",120
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,4575.472,"Include",1
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,3564.849,"Include",2
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2847.253,"Include",3
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2630.66,"Include",4
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1805.331,"Include",5
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1908.985,"Include",6
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,887.2106,"Include",7
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1825.881,"Include",8
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1516.511,"Include",1
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1660.859,"Include",9
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1315.289,"Include",10
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",1,1588.612,"Include",2
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,6344.597,"Include",3
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2419.155,"Include",11
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1573.184,"Include",12
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,4627.189,"Include",13
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1480.284,"Include",14
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1764.237,"Include",15
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1789.84,"Include",16
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1393.043,"Include",4
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1320.375,"Include",17
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2754.784,"Include",18
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",6,2945.368,"Include",5
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1748.624,"Include",19
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2574.218,"Include",20
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1408.225,"Include",21
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,2966.036,"Include",22
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,3868.91,"Include",6
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1196.786,"Include",23
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",1,1805.326,"Include",7
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",1,2769.964,"Include",8
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1470.068,"Include",24
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,3456.141,"Include",25
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",1,4714.567,"Include",9
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1542.169,"Include",26
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",2,6102.519,"Include",10
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,820.0864,"Include",27
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1423.647,"Include",28
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,830.4591,"Include",29
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",6,1826.129,"Include",11
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,2563.635,"Include",30
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,861.5685,"Include",31
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,2517.357,"Include",32
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,3264.973,"Include",12
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1304.897,"Include",33
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1722.95,"Include",34
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1108.945,"Include",35
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,1691.789,"Include",36
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,3755.196,"Include",37
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,980.0147,"Include",38
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,9408.897,"Include",39
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,2264.622,"Include",40
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,980.0822,"Include",41
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,3255.104,"Include",42
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",2,2341.828,"Include",43
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,2996.796,"Include",44
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,959.7177,"Include",45
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",1,10378.12,"Include",46
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,809.9903,"Include",47
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,794.2166,"Include",48
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,763.3145,"Include",49
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,2099.475,"Include",13
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,22655.61,"Include",50
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1707.532,"Include",51
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,835.5405,"Include",52
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,3538.63,"Include",53
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1284.227,"Include",54
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",2,2341.98,"Include",14
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,768.5559,"Include",55
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2775.144,"Include",56
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1578.506,"Include",15
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2326.259,"Include",57
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1010.91,"Include",58
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",1,3120.618,"Include",59
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,4503.215,"Include",60
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1181.212,"Include",16
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",6,4147.236,"Include",17
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2202.543,"Include",61
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1031.541,"Include",62
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,2481.169,"Include",63
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,5106.762,"Include",64
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2197.436,"Include",65
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1738.273,"Include",66
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,3373.667,"Include",67
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",5,16258.17,"Include",68
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",4,2140.692,"Include",18
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1671.127,"Include",69
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1103.705,"Include",70
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1449.231,"Include",19
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",6,902.6127,"Include",20
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",1,949.2151,"Include",21
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1150.152,"Include",71
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,917.9254,"Include",72
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",2,3538.731,"Include",73
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,856.185,"Include",74
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",6,1047.058,"Include",22
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,2795.949,"Include",75
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",2,3703.586,"Include",23
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,882.0178,"Include",24
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,8501.214,"Include",76
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",1,1681.326,"Include",25
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,1655.654,"Include",77
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1547.573,"Include",78
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",2,1712.471,"Include",26
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,8774.733,"Include",79
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,639.4786,"Include",80
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",5,1423.606,"Include",27
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",5,1181.191,"Include",81
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,11539.31,"Include",82
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1413.58,"Include",83
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",1,1433.988,"Include",28
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",2,1784.781,"Include",84
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",2,1036.632,"Include",29
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,3543.52,"Include",85
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1237.861,"Include",86
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,1888.219,"Include",87
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1284.23,"Include",88
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1315.287,"Include",30
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,1155.259,"Include",89
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1201.723,"Include",90
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,2387.877,"Include",91
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1371.665,"Include",92
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,1232.384,"Include",93
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,1036.381,"Include",94
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",3,4080.434,"Include",31
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1923.737,"Include",95
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",5,2893.555,"Include",96
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,1459.355,"Include",97
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1108.775,"Include",98
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",2,5039.607,"Include",99
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,2011.299,"Include",32
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,933.3156,"Include",33
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1944.5,"Include",100
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2228.066,"Include",101
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,959.0114,"Include",102
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,773.2766,"Include",103
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,917.9203,"Include",104
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1103.452,"Include",105
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1026.183,"Include",34
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,1950.546,"Include",106
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,2068.218,"Include",107
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,2269.112,"Include",108
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",2,2284.712,"Include",35
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",5,1696.73,"Include",36
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,1118.992,"Include",109
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,953.8892,"Include",110
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,1603.902,"Include",111
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1129.311,"Include",112
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",2,2047.539,"Include",37
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",1,1186.145,"Include",38
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,943.6237,"Include",113
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,1598.652,"Include",114
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,876.4208,"Include",115
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",5,1949.793,"Include",116
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,995.1621,"Include",117
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1036.384,"Include",118
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",5,1258.258,"Include",39
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,2898.677,"Include",119
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,840.3919,"Include",120
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",6,1098.299,"Include",40
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",2,2238.309,"Include",41
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",2,2248.658,"Include",121
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,1299.745,"Include",122
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1381.941,"Include",42
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1222.085,"Include",123
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1258.179,"Include",124
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,2243.544,"Include",125
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",5,1686.383,"Include",43
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",6,1923.733,"Include",44
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",1,1985.376,"Include",45
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,4343.023,"Include",126
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",6,4771.296,"Include",46
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1057.029,"Include",127
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,773.3755,"Include",128
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",6,3589.941,"Include",129
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,1000.633,"Include",130
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1345.962,"Include",131
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",1,1160.235,"Include",132
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,726.9073,"Include",133
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",1,1356.117,"Include",134
"JCD2012_e1a","JCD2012_e1a_1",1,"InvalidCue",5,1634.768,"Include",47
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,1892.782,"Include",135
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1165.352,"Include",136
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",2,1299.42,"Include",48
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",2,1934.132,"Include",137
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,1335.55,"Include",138
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,928.0269,"Include",139
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",6,1067.35,"Include",140
"JCD2012_e1a","JCD2012_e1a_1",0,"InvalidCue",1,1175.841,"Include",49
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,835.3691,"Include",141
"JCD2012_e1a","JCD2012_e1a_1",0,"ValidCue",1,855.9163,"Include",142
"JCD2012_e1a","JCD2012_e1a_1",1,"ValidCue",5,4141.581,"Include",143
