"exp","id","isold","condition","rating","RT","excluding"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2566,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1488,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1920,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1070,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2529,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1044,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,2360,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2210,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,1635,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1496,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,3048,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,2322,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1209,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1333,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1143,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2240,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1680,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1816,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,2163,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2592,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2519,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1136,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1031,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2133,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2071,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2909,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,987,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,885,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1133,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1117,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1674,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1215,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1205,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1283,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2765,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,5035,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1817,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,2031,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,3058,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",2,2565,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,2465,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",5,1453,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,2618,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2480,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1978,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,2535,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",5,4371,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1631,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,2608,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1371,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,1225,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1858,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,2120,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2075,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1935,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1956,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2889,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",5,2259,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,2442,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1294,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1283,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1704,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,4217,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,2565,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",2,2210,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,2929,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1404,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1186,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1561,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1074,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2133,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1160,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1008,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1476,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2361,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,1975,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1627,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1251,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1148,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,896,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,962,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,986,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,869,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1263,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,1503,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1750,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1863,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1360,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,1403,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1886,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1766,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",5,1253,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2117,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,3998,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1264,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1326,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1284,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1565,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,2032,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,1744,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,882,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,801,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1012,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1009,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1363,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,983,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",2,1682,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1869,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,1496,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1332,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1252,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,939,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,896,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,878,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1642,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1218,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1283,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1425,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1794,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,1167,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,3360,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1820,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2534,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,955,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1279,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",5,1545,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1283,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,4998,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1419,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",2,6460,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,7055,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2310,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1483,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,935,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,3634,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1414,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1275,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1051,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,2148,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,1923,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1098,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,851,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2364,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1545,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1074,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,940,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,755,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,843,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",2,1465,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,768,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,785,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,719,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,707,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1742,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1145,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,955,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1376,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,819,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,2214,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,4912,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,895,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2496,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,927,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,1148,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,1649,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,2164,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2465,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1116,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,800,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1199,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,5921,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1381,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,778,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1962,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1284,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,848,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,862,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,896,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,810,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1024,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2160,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,870,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1723,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1847,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1353,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1210,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,939,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,1128,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1735,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1147,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,927,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1172,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,940,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,677,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,1105,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,906,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1612,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,2751,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,964,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,917,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1326,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,3500,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,2093,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1963,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1124,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1020,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1460,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1839,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1775,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,885,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,929,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,3280,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,908,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1068,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1380,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,817,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1704,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1962,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",2,1670,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1102,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,5492,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1978,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1006,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1381,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1098,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,755,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1948,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,986,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1218,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1001,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1622,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,835,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1091,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",5,1685,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",1,2047,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,5994,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1337,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1587,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,1380,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1101,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1446,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1658,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2051,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,8005,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1591,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2167,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,983,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,919,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,1102,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,834,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,3568,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1747,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,732,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1242,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1566,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1036,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,893,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1379,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,2025,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1681,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1195,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1242,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1012,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,913,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1821,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,2331,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,1337,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1737,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1237,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1550,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,2099,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,1519,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1844,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1798,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1391,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,1299,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2573,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,1309,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1122,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1093,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1128,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,1715,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1167,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",1,1107,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1496,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1304,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1126,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1410,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,1098,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,1242,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1141,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1194,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1827,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1867,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1028,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1504,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1029,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,920,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,970,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",5,1445,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2213,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",6,1252,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,943,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,896,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,2057,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2932,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1238,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1454,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,955,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",4,2476,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,2283,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1677,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1727,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1098,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,1637,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1283,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1029,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1372,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,3740,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,1056,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,987,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,863,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1646,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,2071,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,3809,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,871,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,825,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",2,2283,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",2,982,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",5,1263,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1585,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1335,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,1279,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,820,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,893,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1368,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1541,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1469,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,917,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,2391,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1229,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1122,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1612,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1080,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,963,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1056,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,982,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,1195,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,890,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,824,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",2,689,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,839,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1226,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",3,1057,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1079,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",4,1083,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1030,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1172,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1080,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",4,1175,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1330,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"LetterCounting",6,978,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",6,1032,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,697,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1518,"Include"
"GKH1999_e3","GKH1999_e3_1",1,"Lexical",3,2736,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1149,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,1450,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",3,918,"Include"
"GKH1999_e3","GKH1999_e3_1",0,"New",1,1148,"Include"
