"exp","id","block","trial","isold","condition1","condition2","rating","RT","excluding"
"KL2012_e3","KL2012_e3_10",1,1,0,"Paintings-Paintings","Block1",2,6373,"Include"
"KL2012_e3","KL2012_e3_10",1,2,1,"Paintings-Paintings","Block1",6,2874,"Include"
"KL2012_e3","KL2012_e3_10",1,3,0,"Paintings-Paintings","Block1",1,2430,"Include"
"KL2012_e3","KL2012_e3_10",1,4,0,"Paintings-Paintings","Block1",1,2820,"Include"
"KL2012_e3","KL2012_e3_10",1,5,1,"Paintings-Paintings","Block1",6,2955,"Include"
"KL2012_e3","KL2012_e3_10",1,6,0,"Paintings-Paintings","Block1",2,5624,"Include"
"KL2012_e3","KL2012_e3_10",1,7,0,"Paintings-Paintings","Block1",1,4679,"Include"
"KL2012_e3","KL2012_e3_10",1,8,0,"Paintings-Paintings","Block1",1,7918,"Include"
"KL2012_e3","KL2012_e3_10",1,9,1,"Paintings-Paintings","Block1",4,6389,"Include"
"KL2012_e3","KL2012_e3_10",1,10,1,"Paintings-Paintings","Block1",3,6586,"Include"
"KL2012_e3","KL2012_e3_10",1,11,1,"Paintings-Paintings","Block1",3,6119,"Include"
"KL2012_e3","KL2012_e3_10",1,12,0,"Paintings-Paintings","Block1",1,4946,"Include"
"KL2012_e3","KL2012_e3_10",1,13,0,"Paintings-Paintings","Block1",1,3503,"Include"
"KL2012_e3","KL2012_e3_10",1,14,1,"Paintings-Paintings","Block1",3,11082,"Include"
"KL2012_e3","KL2012_e3_10",1,15,0,"Paintings-Paintings","Block1",1,4329,"Include"
"KL2012_e3","KL2012_e3_10",1,16,0,"Paintings-Paintings","Block1",1,2688,"Include"
"KL2012_e3","KL2012_e3_10",1,17,0,"Paintings-Paintings","Block1",1,2183,"Include"
"KL2012_e3","KL2012_e3_10",1,18,0,"Paintings-Paintings","Block1",1,3175,"Include"
"KL2012_e3","KL2012_e3_10",1,19,1,"Paintings-Paintings","Block1",3,10367,"Include"
"KL2012_e3","KL2012_e3_10",1,20,0,"Paintings-Paintings","Block1",1,8017,"Include"
"KL2012_e3","KL2012_e3_10",1,21,1,"Paintings-Paintings","Block1",1,3348,"Include"
"KL2012_e3","KL2012_e3_10",1,22,0,"Paintings-Paintings","Block1",1,3988,"Include"
"KL2012_e3","KL2012_e3_10",1,23,1,"Paintings-Paintings","Block1",6,2667,"Include"
"KL2012_e3","KL2012_e3_10",1,24,1,"Paintings-Paintings","Block1",5,4313,"Include"
"KL2012_e3","KL2012_e3_10",1,25,1,"Paintings-Paintings","Block1",6,4435,"Include"
"KL2012_e3","KL2012_e3_10",1,26,1,"Paintings-Paintings","Block1",6,2120,"Include"
"KL2012_e3","KL2012_e3_10",1,27,1,"Paintings-Paintings","Block1",4,6828,"Include"
"KL2012_e3","KL2012_e3_10",1,28,0,"Paintings-Paintings","Block1",1,5966,"Include"
"KL2012_e3","KL2012_e3_10",1,29,0,"Paintings-Paintings","Block1",2,5637,"Include"
"KL2012_e3","KL2012_e3_10",1,30,1,"Paintings-Paintings","Block1",1,3353,"Include"
"KL2012_e3","KL2012_e3_10",1,31,1,"Paintings-Paintings","Block1",6,4555,"Include"
"KL2012_e3","KL2012_e3_10",1,32,0,"Paintings-Paintings","Block1",1,3786,"Include"
"KL2012_e3","KL2012_e3_10",1,33,0,"Paintings-Paintings","Block1",1,4938,"Include"
"KL2012_e3","KL2012_e3_10",1,34,1,"Paintings-Paintings","Block1",6,5003,"Include"
"KL2012_e3","KL2012_e3_10",1,35,1,"Paintings-Paintings","Block1",4,8104,"Include"
"KL2012_e3","KL2012_e3_10",1,36,0,"Paintings-Paintings","Block1",6,3575,"Include"
"KL2012_e3","KL2012_e3_10",1,37,1,"Paintings-Paintings","Block1",6,2431,"Include"
"KL2012_e3","KL2012_e3_10",1,38,0,"Paintings-Paintings","Block1",4,12982,"Include"
"KL2012_e3","KL2012_e3_10",1,39,0,"Paintings-Paintings","Block1",6,4733,"Include"
"KL2012_e3","KL2012_e3_10",1,40,1,"Paintings-Paintings","Block1",6,1606,"Include"
"KL2012_e3","KL2012_e3_10",1,41,1,"Paintings-Paintings","Block1",2,5791,"Include"
"KL2012_e3","KL2012_e3_10",1,42,1,"Paintings-Paintings","Block1",3,8636,"Include"
"KL2012_e3","KL2012_e3_10",1,43,0,"Paintings-Paintings","Block1",1,4405,"Include"
"KL2012_e3","KL2012_e3_10",1,44,0,"Paintings-Paintings","Block1",1,8490,"Include"
"KL2012_e3","KL2012_e3_10",1,45,0,"Paintings-Paintings","Block1",1,3578,"Include"
"KL2012_e3","KL2012_e3_10",1,46,0,"Paintings-Paintings","Block1",1,3521,"Include"
"KL2012_e3","KL2012_e3_10",1,47,1,"Paintings-Paintings","Block1",1,3626,"Include"
"KL2012_e3","KL2012_e3_10",1,48,0,"Paintings-Paintings","Block1",6,1840,"Include"
"KL2012_e3","KL2012_e3_10",1,49,1,"Paintings-Paintings","Block1",4,6287,"Include"
"KL2012_e3","KL2012_e3_10",1,50,1,"Paintings-Paintings","Block1",6,2185,"Include"
"KL2012_e3","KL2012_e3_10",1,51,1,"Paintings-Paintings","Block1",6,1082,"Include"
"KL2012_e3","KL2012_e3_10",1,52,0,"Paintings-Paintings","Block1",2,4585,"Include"
"KL2012_e3","KL2012_e3_10",1,53,0,"Paintings-Paintings","Block1",1,3368,"Include"
"KL2012_e3","KL2012_e3_10",1,54,1,"Paintings-Paintings","Block1",2,5849,"Include"
"KL2012_e3","KL2012_e3_10",1,55,0,"Paintings-Paintings","Block1",1,6451,"Include"
"KL2012_e3","KL2012_e3_10",1,56,0,"Paintings-Paintings","Block1",2,4902,"Include"
"KL2012_e3","KL2012_e3_10",1,57,0,"Paintings-Paintings","Block1",1,3960,"Include"
"KL2012_e3","KL2012_e3_10",1,58,1,"Paintings-Paintings","Block1",4,4689,"Include"
"KL2012_e3","KL2012_e3_10",1,59,0,"Paintings-Paintings","Block1",1,1754,"Include"
"KL2012_e3","KL2012_e3_10",1,60,1,"Paintings-Paintings","Block1",6,6013,"Include"
"KL2012_e3","KL2012_e3_10",1,61,1,"Paintings-Paintings","Block1",4,4337,"Include"
"KL2012_e3","KL2012_e3_10",1,62,1,"Paintings-Paintings","Block1",6,4490,"Include"
"KL2012_e3","KL2012_e3_10",1,63,1,"Paintings-Paintings","Block1",6,1516,"Include"
"KL2012_e3","KL2012_e3_10",1,64,0,"Paintings-Paintings","Block1",5,4441,"Include"
"KL2012_e3","KL2012_e3_10",1,65,0,"Paintings-Paintings","Block1",5,8893,"Include"
"KL2012_e3","KL2012_e3_10",1,66,0,"Paintings-Paintings","Block1",1,2891,"Include"
"KL2012_e3","KL2012_e3_10",1,67,1,"Paintings-Paintings","Block1",4,13567,"Include"
"KL2012_e3","KL2012_e3_10",1,68,0,"Paintings-Paintings","Block1",4,9278,"Include"
"KL2012_e3","KL2012_e3_10",1,69,1,"Paintings-Paintings","Block1",1,2237,"Include"
"KL2012_e3","KL2012_e3_10",1,70,0,"Paintings-Paintings","Block1",1,1866,"Include"
"KL2012_e3","KL2012_e3_10",1,71,1,"Paintings-Paintings","Block1",6,4522,"Include"
"KL2012_e3","KL2012_e3_10",1,72,1,"Paintings-Paintings","Block1",2,5483,"Include"
"KL2012_e3","KL2012_e3_10",1,73,1,"Paintings-Paintings","Block1",2,9396,"Include"
"KL2012_e3","KL2012_e3_10",1,74,1,"Paintings-Paintings","Block1",2,12622,"Include"
"KL2012_e3","KL2012_e3_10",1,75,0,"Paintings-Paintings","Block1",2,10404,"Include"
"KL2012_e3","KL2012_e3_10",1,76,0,"Paintings-Paintings","Block1",1,5572,"Include"
"KL2012_e3","KL2012_e3_10",1,77,0,"Paintings-Paintings","Block1",1,6634,"Include"
"KL2012_e3","KL2012_e3_10",1,78,1,"Paintings-Paintings","Block1",2,9013,"Include"
"KL2012_e3","KL2012_e3_10",1,79,1,"Paintings-Paintings","Block1",1,3342,"Include"
"KL2012_e3","KL2012_e3_10",1,80,0,"Paintings-Paintings","Block1",3,7215,"Include"
"KL2012_e3","KL2012_e3_10",1,81,0,"Paintings-Paintings","Block1",1,7298,"Include"
"KL2012_e3","KL2012_e3_10",1,82,1,"Paintings-Paintings","Block1",1,4609,"Include"
"KL2012_e3","KL2012_e3_10",1,83,0,"Paintings-Paintings","Block1",1,2606,"Include"
"KL2012_e3","KL2012_e3_10",1,84,0,"Paintings-Paintings","Block1",2,4861,"Include"
"KL2012_e3","KL2012_e3_10",1,85,0,"Paintings-Paintings","Block1",2,10369,"Include"
"KL2012_e3","KL2012_e3_10",1,86,1,"Paintings-Paintings","Block1",4,6643,"Include"
"KL2012_e3","KL2012_e3_10",1,87,1,"Paintings-Paintings","Block1",4,3870,"Include"
"KL2012_e3","KL2012_e3_10",1,88,0,"Paintings-Paintings","Block1",1,1786,"Include"
"KL2012_e3","KL2012_e3_10",1,89,0,"Paintings-Paintings","Block1",1,5834,"Include"
"KL2012_e3","KL2012_e3_10",1,90,1,"Paintings-Paintings","Block1",2,4054,"Include"
"KL2012_e3","KL2012_e3_10",1,91,1,"Paintings-Paintings","Block1",6,1547,"Include"
"KL2012_e3","KL2012_e3_10",1,92,1,"Paintings-Paintings","Block1",4,6486,"Include"
"KL2012_e3","KL2012_e3_10",1,93,1,"Paintings-Paintings","Block1",4,4343,"Include"
"KL2012_e3","KL2012_e3_10",1,94,1,"Paintings-Paintings","Block1",6,1872,"Include"
"KL2012_e3","KL2012_e3_10",1,95,0,"Paintings-Paintings","Block1",5,6973,"Include"
"KL2012_e3","KL2012_e3_10",1,96,1,"Paintings-Paintings","Block1",4,6330,"Include"
"KL2012_e3","KL2012_e3_10",2,97,0,"Paintings-Paintings","Block2",6,3226,"Include"
"KL2012_e3","KL2012_e3_10",2,98,1,"Paintings-Paintings","Block2",6,2865,"Include"
"KL2012_e3","KL2012_e3_10",2,99,0,"Paintings-Paintings","Block2",1,2597,"Include"
"KL2012_e3","KL2012_e3_10",2,100,1,"Paintings-Paintings","Block2",6,1446,"Include"
"KL2012_e3","KL2012_e3_10",2,101,0,"Paintings-Paintings","Block2",1,1829,"Include"
"KL2012_e3","KL2012_e3_10",2,102,1,"Paintings-Paintings","Block2",6,2293,"Include"
"KL2012_e3","KL2012_e3_10",2,103,1,"Paintings-Paintings","Block2",6,1074,"Include"
"KL2012_e3","KL2012_e3_10",2,104,0,"Paintings-Paintings","Block2",1,1632,"Include"
"KL2012_e3","KL2012_e3_10",2,105,0,"Paintings-Paintings","Block2",1,1591,"Include"
"KL2012_e3","KL2012_e3_10",2,106,0,"Paintings-Paintings","Block2",1,1472,"Include"
"KL2012_e3","KL2012_e3_10",2,107,0,"Paintings-Paintings","Block2",2,1949,"Include"
"KL2012_e3","KL2012_e3_10",2,108,1,"Paintings-Paintings","Block2",6,1304,"Include"
"KL2012_e3","KL2012_e3_10",2,109,1,"Paintings-Paintings","Block2",6,1437,"Include"
"KL2012_e3","KL2012_e3_10",2,110,1,"Paintings-Paintings","Block2",2,2557,"Include"
"KL2012_e3","KL2012_e3_10",2,111,0,"Paintings-Paintings","Block2",1,1917,"Include"
"KL2012_e3","KL2012_e3_10",2,112,0,"Paintings-Paintings","Block2",1,1385,"Include"
"KL2012_e3","KL2012_e3_10",2,113,1,"Paintings-Paintings","Block2",6,1690,"Include"
"KL2012_e3","KL2012_e3_10",2,114,0,"Paintings-Paintings","Block2",1,1823,"Include"
"KL2012_e3","KL2012_e3_10",2,115,0,"Paintings-Paintings","Block2",1,1534,"Include"
"KL2012_e3","KL2012_e3_10",2,116,1,"Paintings-Paintings","Block2",6,1194,"Include"
"KL2012_e3","KL2012_e3_10",2,117,1,"Paintings-Paintings","Block2",6,1379,"Include"
"KL2012_e3","KL2012_e3_10",2,118,0,"Paintings-Paintings","Block2",1,2357,"Include"
"KL2012_e3","KL2012_e3_10",2,119,0,"Paintings-Paintings","Block2",1,3566,"Include"
"KL2012_e3","KL2012_e3_10",2,120,1,"Paintings-Paintings","Block2",1,3623,"Include"
"KL2012_e3","KL2012_e3_10",2,121,1,"Paintings-Paintings","Block2",6,1597,"Include"
"KL2012_e3","KL2012_e3_10",2,122,1,"Paintings-Paintings","Block2",6,2582,"Include"
"KL2012_e3","KL2012_e3_10",2,123,0,"Paintings-Paintings","Block2",2,4423,"Include"
"KL2012_e3","KL2012_e3_10",2,124,0,"Paintings-Paintings","Block2",1,1307,"Include"
"KL2012_e3","KL2012_e3_10",2,125,1,"Paintings-Paintings","Block2",6,1248,"Include"
"KL2012_e3","KL2012_e3_10",2,126,1,"Paintings-Paintings","Block2",1,1640,"Include"
"KL2012_e3","KL2012_e3_10",2,127,0,"Paintings-Paintings","Block2",1,782,"Include"
"KL2012_e3","KL2012_e3_10",2,128,1,"Paintings-Paintings","Block2",6,2778,"Include"
"KL2012_e3","KL2012_e3_10",2,129,0,"Paintings-Paintings","Block2",1,1331,"Include"
"KL2012_e3","KL2012_e3_10",2,130,1,"Paintings-Paintings","Block2",2,1383,"Include"
"KL2012_e3","KL2012_e3_10",2,131,1,"Paintings-Paintings","Block2",4,3385,"Include"
"KL2012_e3","KL2012_e3_10",2,132,0,"Paintings-Paintings","Block2",5,13529,"Include"
"KL2012_e3","KL2012_e3_10",2,133,1,"Paintings-Paintings","Block2",1,1226,"Include"
"KL2012_e3","KL2012_e3_10",2,134,1,"Paintings-Paintings","Block2",6,1555,"Include"
"KL2012_e3","KL2012_e3_10",2,135,1,"Paintings-Paintings","Block2",1,1292,"Include"
"KL2012_e3","KL2012_e3_10",2,136,1,"Paintings-Paintings","Block2",6,1570,"Include"
"KL2012_e3","KL2012_e3_10",2,137,0,"Paintings-Paintings","Block2",1,2347,"Include"
"KL2012_e3","KL2012_e3_10",2,138,1,"Paintings-Paintings","Block2",6,966,"Include"
"KL2012_e3","KL2012_e3_10",2,139,0,"Paintings-Paintings","Block2",1,2184,"Include"
"KL2012_e3","KL2012_e3_10",2,140,0,"Paintings-Paintings","Block2",1,1897,"Include"
"KL2012_e3","KL2012_e3_10",2,141,0,"Paintings-Paintings","Block2",1,1318,"Include"
"KL2012_e3","KL2012_e3_10",2,142,0,"Paintings-Paintings","Block2",3,3610,"Include"
"KL2012_e3","KL2012_e3_10",2,143,1,"Paintings-Paintings","Block2",6,1137,"Include"
"KL2012_e3","KL2012_e3_10",2,144,0,"Paintings-Paintings","Block2",2,1900,"Include"
"KL2012_e3","KL2012_e3_10",2,145,0,"Paintings-Paintings","Block2",2,3273,"Include"
"KL2012_e3","KL2012_e3_10",2,146,0,"Paintings-Paintings","Block2",2,2572,"Include"
"KL2012_e3","KL2012_e3_10",2,147,0,"Paintings-Paintings","Block2",2,4701,"Include"
"KL2012_e3","KL2012_e3_10",2,148,0,"Paintings-Paintings","Block2",2,2582,"Include"
"KL2012_e3","KL2012_e3_10",2,149,0,"Paintings-Paintings","Block2",1,2968,"Include"
"KL2012_e3","KL2012_e3_10",2,150,0,"Paintings-Paintings","Block2",4,2794,"Include"
"KL2012_e3","KL2012_e3_10",2,151,0,"Paintings-Paintings","Block2",2,2241,"Include"
"KL2012_e3","KL2012_e3_10",2,152,1,"Paintings-Paintings","Block2",6,1680,"Include"
"KL2012_e3","KL2012_e3_10",2,153,1,"Paintings-Paintings","Block2",6,1286,"Include"
"KL2012_e3","KL2012_e3_10",2,154,0,"Paintings-Paintings","Block2",2,2427,"Include"
"KL2012_e3","KL2012_e3_10",2,155,0,"Paintings-Paintings","Block2",1,2401,"Include"
"KL2012_e3","KL2012_e3_10",2,156,1,"Paintings-Paintings","Block2",3,7434,"Include"
"KL2012_e3","KL2012_e3_10",2,157,1,"Paintings-Paintings","Block2",4,4676,"Include"
"KL2012_e3","KL2012_e3_10",2,158,0,"Paintings-Paintings","Block2",1,1902,"Include"
"KL2012_e3","KL2012_e3_10",2,159,1,"Paintings-Paintings","Block2",6,1547,"Include"
"KL2012_e3","KL2012_e3_10",2,160,1,"Paintings-Paintings","Block2",6,2917,"Include"
"KL2012_e3","KL2012_e3_10",2,161,0,"Paintings-Paintings","Block2",1,808,"Include"
"KL2012_e3","KL2012_e3_10",2,162,1,"Paintings-Paintings","Block2",6,2433,"Include"
"KL2012_e3","KL2012_e3_10",2,163,1,"Paintings-Paintings","Block2",6,1529,"Include"
"KL2012_e3","KL2012_e3_10",2,164,1,"Paintings-Paintings","Block2",6,1301,"Include"
"KL2012_e3","KL2012_e3_10",2,165,0,"Paintings-Paintings","Block2",1,2394,"Include"
"KL2012_e3","KL2012_e3_10",2,166,1,"Paintings-Paintings","Block2",6,1539,"Include"
"KL2012_e3","KL2012_e3_10",2,167,1,"Paintings-Paintings","Block2",6,2206,"Include"
"KL2012_e3","KL2012_e3_10",2,168,0,"Paintings-Paintings","Block2",5,4590,"Include"
"KL2012_e3","KL2012_e3_10",2,169,0,"Paintings-Paintings","Block2",4,2172,"Include"
"KL2012_e3","KL2012_e3_10",2,170,0,"Paintings-Paintings","Block2",2,2126,"Include"
"KL2012_e3","KL2012_e3_10",2,171,0,"Paintings-Paintings","Block2",1,3856,"Include"
"KL2012_e3","KL2012_e3_10",2,172,0,"Paintings-Paintings","Block2",2,1516,"Include"
"KL2012_e3","KL2012_e3_10",2,173,1,"Paintings-Paintings","Block2",6,1625,"Include"
"KL2012_e3","KL2012_e3_10",2,174,1,"Paintings-Paintings","Block2",3,3169,"Include"
"KL2012_e3","KL2012_e3_10",2,175,1,"Paintings-Paintings","Block2",6,2282,"Include"
"KL2012_e3","KL2012_e3_10",2,176,0,"Paintings-Paintings","Block2",1,2567,"Include"
"KL2012_e3","KL2012_e3_10",2,177,1,"Paintings-Paintings","Block2",3,3688,"Include"
"KL2012_e3","KL2012_e3_10",2,178,0,"Paintings-Paintings","Block2",1,1771,"Include"
"KL2012_e3","KL2012_e3_10",2,179,0,"Paintings-Paintings","Block2",4,7053,"Include"
"KL2012_e3","KL2012_e3_10",2,180,0,"Paintings-Paintings","Block2",1,2854,"Include"
"KL2012_e3","KL2012_e3_10",2,181,1,"Paintings-Paintings","Block2",1,6988,"Include"
"KL2012_e3","KL2012_e3_10",2,182,1,"Paintings-Paintings","Block2",6,2904,"Include"
"KL2012_e3","KL2012_e3_10",2,183,1,"Paintings-Paintings","Block2",6,1564,"Include"
"KL2012_e3","KL2012_e3_10",2,184,1,"Paintings-Paintings","Block2",2,2086,"Include"
"KL2012_e3","KL2012_e3_10",2,185,0,"Paintings-Paintings","Block2",1,2522,"Include"
"KL2012_e3","KL2012_e3_10",2,186,1,"Paintings-Paintings","Block2",6,1694,"Include"
"KL2012_e3","KL2012_e3_10",2,187,1,"Paintings-Paintings","Block2",6,2164,"Include"
"KL2012_e3","KL2012_e3_10",2,188,0,"Paintings-Paintings","Block2",1,2405,"Include"
"KL2012_e3","KL2012_e3_10",2,189,0,"Paintings-Paintings","Block2",2,5388,"Include"
"KL2012_e3","KL2012_e3_10",2,190,1,"Paintings-Paintings","Block2",3,5850,"Include"
"KL2012_e3","KL2012_e3_10",2,191,1,"Paintings-Paintings","Block2",6,2197,"Include"
"KL2012_e3","KL2012_e3_10",2,192,1,"Paintings-Paintings","Block2",6,1798,"Include"
"KL2012_e3","KL2012_e3_101",1,1,0,"Paintings-Paintings","Block1",2,4525,"Include"
"KL2012_e3","KL2012_e3_101",1,2,0,"Paintings-Paintings","Block1",2,3439,"Include"
"KL2012_e3","KL2012_e3_101",1,3,1,"Paintings-Paintings","Block1",6,2780,"Include"
"KL2012_e3","KL2012_e3_101",1,4,1,"Paintings-Paintings","Block1",6,1621,"Include"
"KL2012_e3","KL2012_e3_101",1,5,1,"Paintings-Paintings","Block1",6,989,"Include"
"KL2012_e3","KL2012_e3_101",1,6,0,"Paintings-Paintings","Block1",1,2847,"Include"
"KL2012_e3","KL2012_e3_101",1,7,1,"Paintings-Paintings","Block1",5,3685,"Include"
"KL2012_e3","KL2012_e3_101",1,8,1,"Paintings-Paintings","Block1",3,2937,"Include"
"KL2012_e3","KL2012_e3_101",1,9,0,"Paintings-Paintings","Block1",2,1739,"Include"
"KL2012_e3","KL2012_e3_101",1,10,1,"Paintings-Paintings","Block1",4,3518,"Include"
"KL2012_e3","KL2012_e3_101",1,11,0,"Paintings-Paintings","Block1",3,2953,"Include"
"KL2012_e3","KL2012_e3_101",1,12,0,"Paintings-Paintings","Block1",2,2410,"Include"
"KL2012_e3","KL2012_e3_101",1,13,0,"Paintings-Paintings","Block1",2,1378,"Include"
"KL2012_e3","KL2012_e3_101",1,14,0,"Paintings-Paintings","Block1",1,1572,"Include"
"KL2012_e3","KL2012_e3_101",1,15,1,"Paintings-Paintings","Block1",5,2430,"Include"
"KL2012_e3","KL2012_e3_101",1,16,0,"Paintings-Paintings","Block1",3,2598,"Include"
"KL2012_e3","KL2012_e3_101",1,17,1,"Paintings-Paintings","Block1",6,2710,"Include"
"KL2012_e3","KL2012_e3_101",1,18,1,"Paintings-Paintings","Block1",6,1490,"Include"
"KL2012_e3","KL2012_e3_101",1,19,1,"Paintings-Paintings","Block1",3,4062,"Include"
"KL2012_e3","KL2012_e3_101",1,20,0,"Paintings-Paintings","Block1",3,2194,"Include"
"KL2012_e3","KL2012_e3_101",1,21,0,"Paintings-Paintings","Block1",3,1971,"Include"
"KL2012_e3","KL2012_e3_101",1,22,0,"Paintings-Paintings","Block1",1,1533,"Include"
"KL2012_e3","KL2012_e3_101",1,23,0,"Paintings-Paintings","Block1",2,1769,"Include"
"KL2012_e3","KL2012_e3_101",1,24,1,"Paintings-Paintings","Block1",5,2091,"Include"
"KL2012_e3","KL2012_e3_101",1,25,0,"Paintings-Paintings","Block1",4,2191,"Include"
"KL2012_e3","KL2012_e3_101",1,26,0,"Paintings-Paintings","Block1",4,2896,"Include"
"KL2012_e3","KL2012_e3_101",1,27,1,"Paintings-Paintings","Block1",3,1876,"Include"
"KL2012_e3","KL2012_e3_101",1,28,1,"Paintings-Paintings","Block1",3,3442,"Include"
"KL2012_e3","KL2012_e3_101",1,29,1,"Paintings-Paintings","Block1",6,2160,"Include"
"KL2012_e3","KL2012_e3_101",1,30,1,"Paintings-Paintings","Block1",3,2034,"Include"
"KL2012_e3","KL2012_e3_101",1,31,0,"Paintings-Paintings","Block1",2,1977,"Include"
"KL2012_e3","KL2012_e3_101",1,32,1,"Paintings-Paintings","Block1",2,1827,"Include"
"KL2012_e3","KL2012_e3_101",1,33,1,"Paintings-Paintings","Block1",6,1795,"Include"
"KL2012_e3","KL2012_e3_101",1,34,1,"Paintings-Paintings","Block1",1,1412,"Include"
"KL2012_e3","KL2012_e3_101",1,35,0,"Paintings-Paintings","Block1",2,2997,"Include"
"KL2012_e3","KL2012_e3_101",1,36,0,"Paintings-Paintings","Block1",1,1269,"Include"
"KL2012_e3","KL2012_e3_101",1,37,0,"Paintings-Paintings","Block1",1,2443,"Include"
"KL2012_e3","KL2012_e3_101",1,38,0,"Paintings-Paintings","Block1",1,1889,"Include"
"KL2012_e3","KL2012_e3_101",1,39,1,"Paintings-Paintings","Block1",2,1742,"Include"
"KL2012_e3","KL2012_e3_101",1,40,0,"Paintings-Paintings","Block1",2,2642,"Include"
"KL2012_e3","KL2012_e3_101",1,41,0,"Paintings-Paintings","Block1",2,2256,"Include"
"KL2012_e3","KL2012_e3_101",1,42,1,"Paintings-Paintings","Block1",5,2734,"Include"
"KL2012_e3","KL2012_e3_101",1,43,1,"Paintings-Paintings","Block1",3,2313,"Include"
"KL2012_e3","KL2012_e3_101",1,44,1,"Paintings-Paintings","Block1",6,1781,"Include"
"KL2012_e3","KL2012_e3_101",1,45,1,"Paintings-Paintings","Block1",6,1447,"Include"
"KL2012_e3","KL2012_e3_101",1,46,0,"Paintings-Paintings","Block1",2,2886,"Include"
"KL2012_e3","KL2012_e3_101",1,47,0,"Paintings-Paintings","Block1",3,1723,"Include"
"KL2012_e3","KL2012_e3_101",1,48,0,"Paintings-Paintings","Block1",3,3631,"Include"
"KL2012_e3","KL2012_e3_101",1,49,0,"Paintings-Paintings","Block1",3,2325,"Include"
"KL2012_e3","KL2012_e3_101",1,50,0,"Paintings-Paintings","Block1",2,1824,"Include"
"KL2012_e3","KL2012_e3_101",1,51,1,"Paintings-Paintings","Block1",6,2128,"Include"
"KL2012_e3","KL2012_e3_101",1,52,0,"Paintings-Paintings","Block1",2,2803,"Include"
"KL2012_e3","KL2012_e3_101",1,53,1,"Paintings-Paintings","Block1",1,1035,"Include"
"KL2012_e3","KL2012_e3_101",1,54,1,"Paintings-Paintings","Block1",1,1067,"Include"
"KL2012_e3","KL2012_e3_101",1,55,0,"Paintings-Paintings","Block1",1,1177,"Include"
"KL2012_e3","KL2012_e3_101",1,56,0,"Paintings-Paintings","Block1",1,1668,"Include"
"KL2012_e3","KL2012_e3_101",1,57,1,"Paintings-Paintings","Block1",4,4074,"Include"
"KL2012_e3","KL2012_e3_101",1,58,1,"Paintings-Paintings","Block1",6,1582,"Include"
"KL2012_e3","KL2012_e3_101",1,59,1,"Paintings-Paintings","Block1",2,6408,"Include"
"KL2012_e3","KL2012_e3_101",1,60,0,"Paintings-Paintings","Block1",1,2204,"Include"
"KL2012_e3","KL2012_e3_101",1,61,0,"Paintings-Paintings","Block1",2,1548,"Include"
"KL2012_e3","KL2012_e3_101",1,62,0,"Paintings-Paintings","Block1",3,3511,"Include"
"KL2012_e3","KL2012_e3_101",1,63,0,"Paintings-Paintings","Block1",1,1314,"Include"
"KL2012_e3","KL2012_e3_101",1,64,1,"Paintings-Paintings","Block1",3,3911,"Include"
"KL2012_e3","KL2012_e3_101",1,65,1,"Paintings-Paintings","Block1",3,2402,"Include"
"KL2012_e3","KL2012_e3_101",1,66,1,"Paintings-Paintings","Block1",6,2234,"Include"
"KL2012_e3","KL2012_e3_101",1,67,0,"Paintings-Paintings","Block1",1,1642,"Include"
"KL2012_e3","KL2012_e3_101",1,68,1,"Paintings-Paintings","Block1",6,2321,"Include"
"KL2012_e3","KL2012_e3_101",1,69,0,"Paintings-Paintings","Block1",2,2172,"Include"
"KL2012_e3","KL2012_e3_101",1,70,0,"Paintings-Paintings","Block1",6,1742,"Include"
"KL2012_e3","KL2012_e3_101",1,71,0,"Paintings-Paintings","Block1",2,4609,"Include"
"KL2012_e3","KL2012_e3_101",1,72,0,"Paintings-Paintings","Block1",2,1823,"Include"
"KL2012_e3","KL2012_e3_101",1,73,1,"Paintings-Paintings","Block1",3,1710,"Include"
"KL2012_e3","KL2012_e3_101",1,74,0,"Paintings-Paintings","Block1",2,2899,"Include"
"KL2012_e3","KL2012_e3_101",1,75,0,"Paintings-Paintings","Block1",2,1031,"Include"
"KL2012_e3","KL2012_e3_101",1,76,0,"Paintings-Paintings","Block1",3,1735,"Include"
"KL2012_e3","KL2012_e3_101",1,77,1,"Paintings-Paintings","Block1",6,1691,"Include"
"KL2012_e3","KL2012_e3_101",1,78,1,"Paintings-Paintings","Block1",3,1680,"Include"
"KL2012_e3","KL2012_e3_101",1,79,0,"Paintings-Paintings","Block1",2,1350,"Include"
"KL2012_e3","KL2012_e3_101",1,80,1,"Paintings-Paintings","Block1",2,1449,"Include"
"KL2012_e3","KL2012_e3_101",1,81,1,"Paintings-Paintings","Block1",2,1113,"Include"
"KL2012_e3","KL2012_e3_101",1,82,1,"Paintings-Paintings","Block1",6,1686,"Include"
"KL2012_e3","KL2012_e3_101",1,83,1,"Paintings-Paintings","Block1",3,3819,"Include"
"KL2012_e3","KL2012_e3_101",1,84,1,"Paintings-Paintings","Block1",2,2554,"Include"
"KL2012_e3","KL2012_e3_101",1,85,1,"Paintings-Paintings","Block1",6,1691,"Include"
"KL2012_e3","KL2012_e3_101",1,86,0,"Paintings-Paintings","Block1",2,2689,"Include"
"KL2012_e3","KL2012_e3_101",1,87,1,"Paintings-Paintings","Block1",6,3980,"Include"
