"exp","id","condition1","isold","rating","excluding"
"AP2007_e2","AP2007_e2_9","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_9","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_10","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",1,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,4,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_11","Congruent",0,1,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,4,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",1,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,5,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,3,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_12","Congruent",0,2,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,6,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
"AP2007_e2","AP2007_e2_13","Congruent",1,5,"Include"
