"exp","id","condition1","block","isold","rating","excluding"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_52","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_53","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_54","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_55","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_56","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,6,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,5,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_57","Congruent",1,0,1,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,6,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,5,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,4,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,3,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,1,1,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,4,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,3,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
"AP2007_e1","AP2007_e1_58","Congruent",1,0,2,"Include"
