"exp","id","block","isold","condition1","condition2","rating","RT","excluding","trial"
"SWR2012_e2","SWR2012_e2_9",10,0,"pure","Strong",6,1265,"Include",17
"SWR2012_e2","SWR2012_e2_9",10,0,"pure","Strong",3,583,"Include",18
"SWR2012_e2","SWR2012_e2_9",10,1,"pure","Strong",2,504,"Include",19
"SWR2012_e2","SWR2012_e2_9",10,1,"pure","Strong",2,990,"Include",20
"SWR2012_e2","SWR2012_e2_9",10,1,"pure","Strong",20,1509,"Include",21
"SWR2012_e2","SWR2012_e2_9",10,0,"pure","Strong",1,976,"Include",22
"SWR2012_e2","SWR2012_e2_9",10,1,"pure","Strong",5,1058,"Include",23
"SWR2012_e2","SWR2012_e2_9",10,0,"pure","Strong",3,894,"Include",24
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",3,2050,"Include",1
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",20,1153,"Include",2
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",5,2138,"Include",3
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",3,574,"Include",4
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",2,872,"Include",5
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",1,624,"Include",6
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",1,1118,"Include",7
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",2,591,"Include",8
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",5,604,"Include",9
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",14,2318,"Include",10
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",4,1525,"Include",11
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",5,618,"Include",12
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",3,689,"Include",13
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",4,529,"Include",14
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",6,872,"Include",15
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",20,884,"Include",16
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",7,689,"Include",17
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",4,509,"Include",18
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",14,1823,"Include",19
"SWR2012_e2","SWR2012_e2_9",11,0,"pure","Strong",3,572,"Include",20
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",2,1904,"Include",21
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",20,2297,"Include",22
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",5,896,"Include",23
"SWR2012_e2","SWR2012_e2_9",11,1,"pure","Strong",20,825,"Include",24
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",4,1656,"Include",1
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",3,905,"Include",2
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",5,1873,"Include",3
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",19,1295,"Include",4
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",4,1513,"Include",5
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",8,2010,"Include",6
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",9,1049,"Include",7
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",12,795,"Include",8
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",14,1866,"Include",9
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",19,1104,"Include",10
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",3,1038,"Include",11
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",20,1470,"Include",12
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",12,3107,"Include",13
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",10,940,"Include",14
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",5,881,"Include",15
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",3,1734,"Include",16
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",8,746,"Include",17
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",5,983,"Include",18
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",9,1221,"Include",19
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",10,845,"Include",20
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",13,814,"Include",21
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",8,1147,"Include",22
"SWR2012_e2","SWR2012_e2_9",12,0,"pure","Strong",13,894,"Include",23
"SWR2012_e2","SWR2012_e2_9",12,1,"pure","Strong",17,1654,"Include",24
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",6,3444,"Exclude",1
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",1,1696,"Exclude",2
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",5,2175,"Exclude",3
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",4,2090,"Exclude",4
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",16,2599,"Exclude",5
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",10,2994,"Exclude",6
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",1,1668,"Exclude",7
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",20,1958,"Exclude",8
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",8,2082,"Exclude",9
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",3,2010,"Exclude",10
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",20,1522,"Exclude",11
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",1,1250,"Exclude",12
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",20,743,"Exclude",13
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",13,1906,"Exclude",14
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",4,1791,"Exclude",15
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",4,2092,"Exclude",16
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",20,1087,"Exclude",17
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",20,765,"Exclude",18
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",20,724,"Exclude",19
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",5,2165,"Exclude",20
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",6,1635,"Exclude",21
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",7,1106,"Exclude",22
"SWR2012_e2","SWR2012_e2_11",1,1,"pure","Strong",20,761,"Exclude",23
"SWR2012_e2","SWR2012_e2_11",1,0,"pure","Strong",10,2549,"Exclude",24
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",1,1421,"Exclude",1
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",8,1457,"Exclude",2
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",2,1873,"Exclude",3
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",20,1479,"Exclude",4
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",3,1468,"Exclude",5
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",1,1270,"Exclude",6
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",19,1897,"Exclude",7
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",1,1324,"Exclude",8
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",13,1896,"Exclude",9
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",1,1282,"Exclude",10
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",10,3035,"Exclude",11
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",11,1833,"Exclude",12
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",20,1655,"Exclude",13
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",13,1364,"Exclude",14
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",4,2590,"Exclude",15
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",2,1499,"Exclude",16
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",5,1884,"Exclude",17
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",1,1436,"Exclude",18
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",15,2299,"Exclude",19
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",4,1906,"Exclude",20
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",10,1968,"Exclude",21
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",14,2281,"Exclude",22
"SWR2012_e2","SWR2012_e2_11",2,1,"pure","Weak",20,1761,"Exclude",23
"SWR2012_e2","SWR2012_e2_11",2,0,"pure","Weak",12,1344,"Exclude",24
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",1,1511,"Include",1
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",5,1459,"Include",2
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",15,1811,"Include",3
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",2,1853,"Include",4
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",2,1127,"Include",5
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",4,1282,"Include",6
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",20,1574,"Include",7
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",20,1135,"Include",8
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",13,2351,"Include",9
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",18,1364,"Include",10
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",17,1814,"Include",11
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",11,2156,"Include",12
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",14,2114,"Include",13
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",4,1731,"Include",14
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",3,1336,"Include",15
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",20,1603,"Include",16
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",5,1917,"Include",17
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",10,2526,"Include",18
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",15,1424,"Include",19
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",11,2104,"Include",20
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",18,2488,"Include",21
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",17,1626,"Include",22
"SWR2012_e2","SWR2012_e2_11",3,1,"pure","Weak",16,1978,"Include",23
"SWR2012_e2","SWR2012_e2_11",3,0,"pure","Weak",7,2061,"Include",24
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",4,2345,"Include",1
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",1,1718,"Include",2
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",20,1500,"Include",3
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",20,818,"Include",4
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",7,2084,"Include",5
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",3,1842,"Include",6
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",3,1571,"Include",7
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",2,1450,"Include",8
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",8,3463,"Include",9
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",3,1759,"Include",10
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",3,1348,"Include",11
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",20,785,"Include",12
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",10,2654,"Include",13
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",20,1317,"Include",14
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",20,1045,"Include",15
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",13,1448,"Include",16
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",11,1789,"Include",17
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",5,1452,"Include",18
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",4,1104,"Include",19
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",3,1202,"Include",20
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",2,1158,"Include",21
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",6,2073,"Include",22
"SWR2012_e2","SWR2012_e2_11",4,1,"pure","Strong",20,1272,"Include",23
"SWR2012_e2","SWR2012_e2_11",4,0,"pure","Strong",4,2383,"Include",24
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",14,2321,"Include",1
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",6,1822,"Include",2
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",4,1498,"Include",3
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",20,1791,"Include",4
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",2,1750,"Include",5
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",15,1657,"Include",6
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",2,1448,"Include",7
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",5,1322,"Include",8
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",20,1688,"Include",9
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",6,1693,"Include",10
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",15,1333,"Include",11
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",8,1098,"Include",12
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",1,1676,"Include",13
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",2,1696,"Include",14
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",1,4167,"Include",15
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",20,1586,"Include",16
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",4,1259,"Include",17
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",3,1729,"Include",18
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",20,1446,"Include",19
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",1,1314,"Include",20
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",14,1864,"Include",21
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",4,2278,"Include",22
"SWR2012_e2","SWR2012_e2_11",5,1,"pure","Strong",20,1831,"Include",23
"SWR2012_e2","SWR2012_e2_11",5,0,"pure","Strong",4,2384,"Include",24
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",2,1535,"Include",1
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",2,2434,"Include",2
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",2,960,"Include",3
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",2,1510,"Include",4
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",10,2538,"Include",5
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",7,1825,"Include",6
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",18,1533,"Include",7
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",3,1575,"Include",8
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",3,2370,"Include",9
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",4,1829,"Include",10
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",2,1615,"Include",11
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",20,1523,"Include",12
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",17,2622,"Include",13
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",7,1646,"Include",14
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",16,2217,"Include",15
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",5,2249,"Include",16
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",4,2312,"Include",17
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",3,2143,"Include",18
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",15,2649,"Include",19
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",2,1668,"Include",20
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",1,1626,"Include",21
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",17,2797,"Include",22
"SWR2012_e2","SWR2012_e2_11",6,0,"pure","Strong",3,1669,"Include",23
"SWR2012_e2","SWR2012_e2_11",6,1,"pure","Strong",5,2311,"Include",24
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",6,1797,"Include",1
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",1,1397,"Include",2
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",1,1303,"Include",3
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",5,1873,"Include",4
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",1,1314,"Include",5
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",1,960,"Include",6
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",1,1781,"Include",7
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",17,1543,"Include",8
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",10,2270,"Include",9
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",4,1846,"Include",10
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",3,1450,"Include",11
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",2,1331,"Include",12
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",2,1459,"Include",13
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",2,2901,"Include",14
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",6,2058,"Include",15
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",18,1720,"Include",16
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",1,1583,"Include",17
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",20,1521,"Include",18
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",15,2081,"Include",19
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",4,1385,"Include",20
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",3,1304,"Include",21
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",7,1647,"Include",22
"SWR2012_e2","SWR2012_e2_11",7,1,"pure","Strong",8,1617,"Include",23
"SWR2012_e2","SWR2012_e2_11",7,0,"pure","Strong",2,1767,"Include",24
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",7,2794,"Include",1
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",4,1399,"Include",2
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",15,2259,"Include",3
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",14,1292,"Include",4
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",2,1554,"Include",5
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",2,918,"Include",6
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",3,963,"Include",7
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",20,1687,"Include",8
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",5,1181,"Include",9
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",4,1553,"Include",10
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",3,2604,"Include",11
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",6,1640,"Include",12
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",3,1876,"Include",13
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",2,1324,"Include",14
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",1,2354,"Include",15
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",7,1282,"Include",16
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",3,1573,"Include",17
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",17,2157,"Include",18
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",18,1471,"Include",19
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",8,2125,"Include",20
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",6,2143,"Include",21
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",3,3389,"Include",22
"SWR2012_e2","SWR2012_e2_11",8,1,"pure","Weak",19,2061,"Include",23
"SWR2012_e2","SWR2012_e2_11",8,0,"pure","Weak",1,1481,"Include",24
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",17,2386,"Include",1
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",5,1427,"Include",2
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",1,1377,"Include",3
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",1,1209,"Include",4
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",1,846,"Include",5
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",5,1375,"Include",6
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",11,2063,"Include",7
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",1,1292,"Include",8
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",10,1856,"Include",9
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",16,1732,"Include",10
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",3,1607,"Include",11
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",5,2153,"Include",12
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",20,1586,"Include",13
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",6,2446,"Include",14
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",1,1646,"Include",15
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",4,1418,"Include",16
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",16,2737,"Include",17
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",12,3316,"Include",18
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",3,1179,"Include",19
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",4,889,"Include",20
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",5,867,"Include",21
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",5,1203,"Include",22
"SWR2012_e2","SWR2012_e2_11",9,1,"pure","Weak",2,3653,"Include",23
"SWR2012_e2","SWR2012_e2_11",9,0,"pure","Weak",2,2218,"Include",24
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",7,1773,"Include",1
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",3,1500,"Include",2
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",18,2291,"Include",3
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",7,1706,"Include",4
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",6,1479,"Include",5
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",4,1480,"Include",6
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",2,1719,"Include",7
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",8,1741,"Include",8
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",16,2197,"Include",9
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",3,1917,"Include",10
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",2,1168,"Include",11
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",1,1503,"Include",12
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",20,1625,"Include",13
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",13,2755,"Include",14
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",4,1338,"Include",15
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",3,1162,"Include",16
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",3,1229,"Include",17
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",7,1678,"Include",18
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",3,2237,"Include",19
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",4,1407,"Include",20
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",14,1759,"Include",21
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",20,1634,"Include",22
"SWR2012_e2","SWR2012_e2_11",10,1,"pure","Weak",18,2786,"Include",23
"SWR2012_e2","SWR2012_e2_11",10,0,"pure","Weak",1,1635,"Include",24
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",2,1472,"Include",1
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",7,1480,"Include",2
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",5,1499,"Include",3
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",16,1667,"Include",4
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",20,1395,"Include",5
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",17,1907,"Include",6
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",13,2080,"Include",7
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",20,2012,"Include",8
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",20,1475,"Include",9
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",5,1523,"Include",10
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",4,1529,"Include",11
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",7,1522,"Include",12
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",9,4728,"Include",13
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",4,1664,"Include",14
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",20,1459,"Include",15
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",20,826,"Include",16
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",2,1877,"Include",17
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",3,1686,"Include",18
"SWR2012_e2","SWR2012_e2_11",11,0,"pure","Strong",3,907,"Include",19
"SWR2012_e2","SWR2012_e2_11",11,1,"pure","Strong",20,1718,"Include",20
