"exp","id","item","isold","rating","RT","excluding","trial"
"KY2011_e1","KY2011_e1_6","TOOL",0,1,1210,"Include",90
"KY2011_e1","KY2011_e1_6","WINE",1,1,1094,"Include",91
"KY2011_e1","KY2011_e1_6","THEATER",1,6,817,"Include",92
"KY2011_e1","KY2011_e1_6","DEPTH",1,6,748,"Include",93
"KY2011_e1","KY2011_e1_6","MUSICIAN",1,6,832,"Include",94
"KY2011_e1","KY2011_e1_6","AXIS",1,6,692,"Include",95
"KY2011_e1","KY2011_e1_6","MEDIUM",0,6,937,"Include",96
"KY2011_e1","KY2011_e1_6","HEIGHT",0,6,704,"Include",97
"KY2011_e1","KY2011_e1_6","FUNERAL",0,6,774,"Include",98
"KY2011_e1","KY2011_e1_6","TREATY",0,2,1033,"Include",99
"KY2011_e1","KY2011_e1_6","SHERIFF",0,1,2622,"Include",100
"KY2011_e1","KY2011_e1_6","ARGUMENT",0,2,1229,"Include",101
"KY2011_e1","KY2011_e1_6","SAUCE",1,6,700,"Include",102
"KY2011_e1","KY2011_e1_6","BALLET",0,2,1244,"Include",103
"KY2011_e1","KY2011_e1_6","PIANO",1,6,620,"Include",104
"KY2011_e1","KY2011_e1_6","AGENT",1,6,696,"Include",105
"KY2011_e1","KY2011_e1_6","LOTS",0,6,723,"Include",106
"KY2011_e1","KY2011_e1_6","NIGHTS",0,2,1006,"Include",107
"KY2011_e1","KY2011_e1_6","STATUS",1,6,754,"Include",108
"KY2011_e1","KY2011_e1_6","GOODS",0,3,1294,"Include",109
"KY2011_e1","KY2011_e1_6","STORIES",0,4,1461,"Include",110
"KY2011_e1","KY2011_e1_6","DANGER",0,6,1899,"Include",111
"KY2011_e1","KY2011_e1_6","CRITIC",1,6,665,"Include",112
"KY2011_e1","KY2011_e1_6","TEARS",0,2,1243,"Include",113
"KY2011_e1","KY2011_e1_6","TENSION",0,1,1333,"Include",114
"KY2011_e1","KY2011_e1_6","FLUX",1,1,781,"Include",115
"KY2011_e1","KY2011_e1_6","PORTION",0,6,1197,"Include",116
"KY2011_e1","KY2011_e1_6","SUBMARINE",0,4,1696,"Include",117
"KY2011_e1","KY2011_e1_6","DIRT",1,1,1900,"Include",118
"KY2011_e1","KY2011_e1_6","MOTIVE",0,2,2876,"Include",119
"KY2011_e1","KY2011_e1_6","MEANINGS",0,1,942,"Include",120
"KY2011_e1","KY2011_e1_6","HATRED",1,2,1682,"Include",121
"KY2011_e1","KY2011_e1_6","GOAL",1,6,1008,"Include",122
"KY2011_e1","KY2011_e1_6","PATH",0,3,1286,"Include",123
"KY2011_e1","KY2011_e1_6","DOLLAR",1,1,1093,"Include",124
"KY2011_e1","KY2011_e1_6","ASSEMBLY",0,6,894,"Include",125
"KY2011_e1","KY2011_e1_6","REACTIONS",1,6,849,"Include",126
"KY2011_e1","KY2011_e1_6","EMISSION",1,6,922,"Include",127
"KY2011_e1","KY2011_e1_6","WALLS",0,6,1075,"Include",128
"KY2011_e1","KY2011_e1_6","ACADEMY",0,2,877,"Include",129
"KY2011_e1","KY2011_e1_6","ENEMY",1,6,1208,"Include",130
"KY2011_e1","KY2011_e1_6","LESSON",1,6,1870,"Include",131
"KY2011_e1","KY2011_e1_6","MARTEN",1,1,2004,"Include",132
"KY2011_e1","KY2011_e1_6","GAMES",1,2,942,"Include",133
"KY2011_e1","KY2011_e1_6","PATHOLOGY",0,1,1372,"Include",134
"KY2011_e1","KY2011_e1_6","GIFT",0,1,1337,"Include",135
"KY2011_e1","KY2011_e1_6","GOLF",1,6,631,"Include",136
"KY2011_e1","KY2011_e1_6","PIKE",0,1,1201,"Include",137
"KY2011_e1","KY2011_e1_6","RECOVERY",0,4,2181,"Include",138
"KY2011_e1","KY2011_e1_6","DAUGHTER",0,3,836,"Include",139
"KY2011_e1","KY2011_e1_6","TALE",0,3,720,"Include",140
"KY2011_e1","KY2011_e1_6","CAPITAL",0,3,1312,"Include",141
"KY2011_e1","KY2011_e1_6","AVENUE",1,6,993,"Include",142
"KY2011_e1","KY2011_e1_6","CRISIS",0,2,1075,"Include",143
"KY2011_e1","KY2011_e1_6","INTERVALS",1,6,731,"Include",144
"KY2011_e1","KY2011_e1_6","PASSAGE",1,6,707,"Include",145
"KY2011_e1","KY2011_e1_6","NECESSITY",1,6,1162,"Include",146
"KY2011_e1","KY2011_e1_6","PERIODS",1,6,798,"Include",147
"KY2011_e1","KY2011_e1_6","MAXIMUM",1,6,625,"Include",148
"KY2011_e1","KY2011_e1_6","MERCY",1,6,754,"Include",149
"KY2011_e1","KY2011_e1_6","DEVICE",1,6,911,"Include",150
"KY2011_e1","KY2011_e1_6","VELOCITY",0,1,958,"Include",151
"KY2011_e1","KY2011_e1_6","NOON",0,1,750,"Include",152
"KY2011_e1","KY2011_e1_6","OWNER",1,6,754,"Include",153
"KY2011_e1","KY2011_e1_6","DISK",0,3,2319,"Include",154
"KY2011_e1","KY2011_e1_6","SHEEP",0,1,1292,"Include",155
"KY2011_e1","KY2011_e1_6","TREND",1,6,1605,"Include",156
"KY2011_e1","KY2011_e1_6","PACKAGE",0,6,891,"Include",157
"KY2011_e1","KY2011_e1_6","SHIRT",0,1,1163,"Include",158
"KY2011_e1","KY2011_e1_6","EXPERT",1,6,2106,"Include",159
"KY2011_e1","KY2011_e1_6","BLUES",0,2,1312,"Include",160
"KY2011_e1","KY2011_e1_6","REGION",1,1,1604,"Include",161
"KY2011_e1","KY2011_e1_6","WELFARE",1,6,892,"Include",162
"KY2011_e1","KY2011_e1_6","JERSEY",0,3,1776,"Include",163
"KY2011_e1","KY2011_e1_6","TENT",0,1,1510,"Include",164
"KY2011_e1","KY2011_e1_6","VEHICLE",1,6,742,"Include",165
"KY2011_e1","KY2011_e1_6","REFERENCE",0,6,1088,"Include",166
"KY2011_e1","KY2011_e1_6","METAL",1,6,646,"Include",167
"KY2011_e1","KY2011_e1_6","CONTRAST",1,6,608,"Include",168
"KY2011_e1","KY2011_e1_6","COMMANDER",1,6,629,"Include",169
"KY2011_e1","KY2011_e1_6","LOCATION",0,6,825,"Include",170
"KY2011_e1","KY2011_e1_6","STYLE",0,6,661,"Include",171
"KY2011_e1","KY2011_e1_6","TESTAMENT",1,6,825,"Include",172
"KY2011_e1","KY2011_e1_6","NOBODY",1,6,770,"Include",173
"KY2011_e1","KY2011_e1_6","FRONTIER",0,6,883,"Include",174
"KY2011_e1","KY2011_e1_6","PROTEIN",1,6,856,"Include",175
"KY2011_e1","KY2011_e1_6","BAKER",1,6,682,"Include",176
"KY2011_e1","KY2011_e1_6","BRAIN",1,6,1082,"Include",177
"KY2011_e1","KY2011_e1_6","HABIT",0,1,866,"Include",178
"KY2011_e1","KY2011_e1_6","JOURNAL",0,1,976,"Include",179
"KY2011_e1","KY2011_e1_6","OXIDATION",0,1,1018,"Include",180
"KY2011_e1","KY2011_e1_6","SPECIMEN",0,1,1052,"Include",181
"KY2011_e1","KY2011_e1_6","VIOLENCE",1,6,1036,"Include",182
"KY2011_e1","KY2011_e1_6","VARIETY",0,6,963,"Include",183
"KY2011_e1","KY2011_e1_6","PROMOTION",1,6,1570,"Include",184
"KY2011_e1","KY2011_e1_6","DOZEN",0,1,1081,"Include",185
"KY2011_e1","KY2011_e1_6","CRYSTAL",1,6,1116,"Include",186
"KY2011_e1","KY2011_e1_6","SCOPE",0,1,1134,"Include",187
"KY2011_e1","KY2011_e1_6","LAKE",0,1,2449,"Include",188
"KY2011_e1","KY2011_e1_6","PLAYER",1,1,2137,"Include",189
"KY2011_e1","KY2011_e1_6","KITCHEN",1,2,1808,"Include",190
"KY2011_e1","KY2011_e1_6","SONG",1,2,1276,"Include",191
"KY2011_e1","KY2011_e1_6","RETAIL",0,1,1864,"Include",192
"KY2011_e1","KY2011_e1_6","PITCHER",1,6,754,"Include",193
"KY2011_e1","KY2011_e1_6","BOAT",0,2,1400,"Include",194
"KY2011_e1","KY2011_e1_6","CORN",0,1,1185,"Include",195
"KY2011_e1","KY2011_e1_6","CHAPEL",0,4,1952,"Include",196
"KY2011_e1","KY2011_e1_6","DECADE",0,1,1413,"Include",197
"KY2011_e1","KY2011_e1_6","THYROID",0,1,947,"Include",198
"KY2011_e1","KY2011_e1_6","ROOF",0,2,1458,"Include",199
"KY2011_e1","KY2011_e1_6","DISPOSAL",1,2,1377,"Include",200
"KY2011_e1","KY2011_e1_6","EXPENSE",1,3,2683,"Include",201
"KY2011_e1","KY2011_e1_6","FOOTBALL",0,1,2956,"Include",202
"KY2011_e1","KY2011_e1_6","SUBSTANCE",1,6,1512,"Include",203
"KY2011_e1","KY2011_e1_6","CAMERA",0,2,1324,"Include",204
"KY2011_e1","KY2011_e1_6","REALISM",0,3,993,"Include",205
"KY2011_e1","KY2011_e1_6","BASEMENT",1,6,1309,"Include",206
"KY2011_e1","KY2011_e1_6","SUITCASE",1,6,688,"Include",207
"KY2011_e1","KY2011_e1_6","DILEMMA",0,6,837,"Include",208
"KY2011_e1","KY2011_e1_6","DEGREES",0,6,1273,"Include",209
"KY2011_e1","KY2011_e1_6","AUTO",1,6,798,"Include",210
"KY2011_e1","KY2011_e1_6","RESPONSE",0,6,1197,"Include",211
"KY2011_e1","KY2011_e1_6","BATH",0,6,794,"Include",212
"KY2011_e1","KY2011_e1_6","PRINCE",0,1,926,"Include",213
"KY2011_e1","KY2011_e1_6","MINORITY",1,6,781,"Include",214
"KY2011_e1","KY2011_e1_6","ENGINE",0,6,1632,"Include",215
"KY2011_e1","KY2011_e1_6","TASKS",1,1,2983,"Include",216
"KY2011_e1","KY2011_e1_6","DENSITY",0,1,1004,"Include",217
"KY2011_e1","KY2011_e1_6","MANAGER",1,6,654,"Include",218
"KY2011_e1","KY2011_e1_6","LIPS",1,6,637,"Include",219
"KY2011_e1","KY2011_e1_6","ANIMAL",1,6,673,"Include",220
"KY2011_e1","KY2011_e1_6","MUSTARD",0,1,961,"Include",221
"KY2011_e1","KY2011_e1_6","ATTITUDES",1,2,923,"Include",222
"KY2011_e1","KY2011_e1_6","THOUSANDS",1,6,1044,"Include",223
"KY2011_e1","KY2011_e1_6","MIDNIGHT",1,4,1863,"Include",224
"KY2011_e1","KY2011_e1_6","SALARY",1,6,999,"Include",225
"KY2011_e1","KY2011_e1_6","BEHAVIOR",1,6,903,"Include",226
"KY2011_e1","KY2011_e1_6","COMPANIES",0,5,1683,"Include",227
"KY2011_e1","KY2011_e1_6","ACTIONS",0,5,886,"Include",228
"KY2011_e1","KY2011_e1_6","SEWAGE",0,2,889,"Include",229
"KY2011_e1","KY2011_e1_6","FORMATION",1,1,894,"Include",230
"KY2011_e1","KY2011_e1_6","COMMERCE",1,6,760,"Include",231
"KY2011_e1","KY2011_e1_6","APPROVAL",0,3,828,"Include",232
"KY2011_e1","KY2011_e1_6","TREE",0,2,2367,"Include",233
"KY2011_e1","KY2011_e1_6","MINUTE",1,1,1119,"Include",234
"KY2011_e1","KY2011_e1_6","ASTRONOMY",0,6,1699,"Include",235
"KY2011_e1","KY2011_e1_6","MASON",0,2,993,"Include",236
"KY2011_e1","KY2011_e1_6","PORCH",0,1,1225,"Include",237
"KY2011_e1","KY2011_e1_6","PROFESSOR",0,2,1237,"Include",238
"KY2011_e1","KY2011_e1_6","CLOCK",1,2,1584,"Include",239
"KY2011_e1","KY2011_e1_6","HOSPITALS",1,6,940,"Include",240
"KY2011_e1","KY2011_e1_6","BULLET",1,6,1280,"Include",241
"KY2011_e1","KY2011_e1_6","MERCHANT",1,6,664,"Include",242
"KY2011_e1","KY2011_e1_6","VISION",1,1,1468,"Include",243
"KY2011_e1","KY2011_e1_6","CANDIDATE",0,2,869,"Include",244
"KY2011_e1","KY2011_e1_6","EDITOR",1,6,1215,"Include",245
"KY2011_e1","KY2011_e1_6","PERCENT",1,3,1274,"Include",246
"KY2011_e1","KY2011_e1_6","MISSILE",1,6,1278,"Include",247
"KY2011_e1","KY2011_e1_6","EXTENSION",1,6,891,"Include",248
"KY2011_e1","KY2011_e1_6","VERSION",1,6,844,"Include",249
"KY2011_e1","KY2011_e1_6","RANCH",0,2,1122,"Include",250
"KY2011_e1","KY2011_e1_6","PHENOMENA",1,6,1224,"Include",251
"KY2011_e1","KY2011_e1_6","CATTLE",1,2,1035,"Include",252
"KY2011_e1","KY2011_e1_6","IDENTITY",1,6,1011,"Include",253
"KY2011_e1","KY2011_e1_6","REALITY",1,6,820,"Include",254
"KY2011_e1","KY2011_e1_6","GIANTS",0,1,745,"Include",255
"KY2011_e1","KY2011_e1_6","INCIDENT",1,6,730,"Include",256
"KY2011_e1","KY2011_e1_6","STREETS",0,1,853,"Include",257
"KY2011_e1","KY2011_e1_6","BELIEF",0,1,876,"Include",258
"KY2011_e1","KY2011_e1_6","RECORDS",1,1,1549,"Include",259
"KY2011_e1","KY2011_e1_6","MAID",0,6,750,"Include",260
"KY2011_e1","KY2011_e1_6","SPIRITS",0,1,750,"Include",261
"KY2011_e1","KY2011_e1_6","JUNGLE",0,1,1187,"Include",262
"KY2011_e1","KY2011_e1_6","TSUNAMI",0,1,895,"Include",263
"KY2011_e1","KY2011_e1_6","CAMPUS",1,6,1358,"Include",264
"KY2011_e1","KY2011_e1_6","MEETINGS",0,1,849,"Include",265
"KY2011_e1","KY2011_e1_6","RELATION",1,5,1333,"Include",266
"KY2011_e1","KY2011_e1_6","REPUBLIC",1,1,1022,"Include",267
"KY2011_e1","KY2011_e1_6","CEILING",0,1,814,"Include",268
"KY2011_e1","KY2011_e1_6","COMPOSER",0,6,940,"Include",269
"KY2011_e1","KY2011_e1_6","OCEAN",1,6,762,"Include",270
"KY2011_e1","KY2011_e1_6","COLONY",0,1,1063,"Include",271
"KY2011_e1","KY2011_e1_6","HUMANITY",0,2,951,"Include",272
"KY2011_e1","KY2011_e1_6","TISSUE",0,3,992,"Include",273
"KY2011_e1","KY2011_e1_6","OBSERVERS",1,6,883,"Include",274
"KY2011_e1","KY2011_e1_6","IMPULSE",1,6,803,"Include",275
"KY2011_e1","KY2011_e1_6","PLANET",1,6,808,"Include",276
"KY2011_e1","KY2011_e1_6","BIRTH",0,2,841,"Include",277
"KY2011_e1","KY2011_e1_6","ILLUSION",0,1,995,"Include",278
"KY2011_e1","KY2011_e1_6","BENCH",1,6,665,"Include",279
"KY2011_e1","KY2011_e1_6","DECISIONS",0,2,1835,"Include",280
"KY2011_e1","KY2011_e1_6","LEGEND",0,3,1953,"Include",281
"KY2011_e1","KY2011_e1_6","OPINION",0,1,1064,"Include",282
"KY2011_e1","KY2011_e1_6","ARCHITECT",0,1,882,"Include",283
"KY2011_e1","KY2011_e1_6","BEACH",1,6,740,"Include",284
"KY2011_e1","KY2011_e1_6","EMPIRE",0,2,978,"Include",285
"KY2011_e1","KY2011_e1_6","CHILDHOOD",0,1,999,"Include",286
"KY2011_e1","KY2011_e1_6","TERROR",1,1,725,"Include",287
"KY2011_e1","KY2011_e1_6","INCREASES",1,6,691,"Include",288
"KY2011_e1","KY2011_e1_6","FAMILIES",1,6,714,"Include",289
"KY2011_e1","KY2011_e1_6","PARTICLE",0,6,943,"Include",290
"KY2011_e1","KY2011_e1_6","EMERGENCY",0,6,671,"Include",291
"KY2011_e1","KY2011_e1_6","GLORY",0,1,679,"Include",292
"KY2011_e1","KY2011_e1_6","ALLIANCE",0,1,815,"Include",293
"KY2011_e1","KY2011_e1_6","CUSTOMER",1,6,1412,"Include",294
"KY2011_e1","KY2011_e1_6","PANEL",0,1,950,"Include",295
"KY2011_e1","KY2011_e1_6","OPERATOR",0,2,911,"Include",296
"KY2011_e1","KY2011_e1_6","OBJECT",0,3,676,"Include",297
"KY2011_e1","KY2011_e1_6","BEHALF",0,2,673,"Include",298
"KY2011_e1","KY2011_e1_6","CLAY",0,2,674,"Include",299
"KY2011_e1","KY2011_e1_6","PUPIL",1,6,1031,"Include",300
"KY2011_e1","KY2011_e1_6","SIDEWALK",0,1,801,"Include",301
"KY2011_e1","KY2011_e1_6","INTENTION",1,6,1242,"Include",302
"KY2011_e1","KY2011_e1_6","ROADS",1,6,707,"Include",303
"KY2011_e1","KY2011_e1_6","LUNCHEON",0,1,906,"Include",304
"KY2011_e1","KY2011_e1_6","ELECTION",1,6,835,"Include",305
"KY2011_e1","KY2011_e1_6","MISSION",0,6,842,"Include",306
"KY2011_e1","KY2011_e1_6","RADIATION",1,6,1338,"Include",307
"KY2011_e1","KY2011_e1_6","CERTAINTY",0,1,932,"Include",308
"KY2011_e1","KY2011_e1_6","JAZZ",0,1,1050,"Include",309
"KY2011_e1","KY2011_e1_6","ABILITY",1,6,902,"Include",310
"KY2011_e1","KY2011_e1_6","GUILT",1,2,1101,"Include",311
"KY2011_e1","KY2011_e1_6","MONUMENT",0,2,2028,"Include",312
"KY2011_e1","KY2011_e1_6","CANCER",0,2,1389,"Include",313
"KY2011_e1","KY2011_e1_6","TRAGEDY",1,6,1016,"Include",314
"KY2011_e1","KY2011_e1_6","ELECTRON",1,6,949,"Include",315
"KY2011_e1","KY2011_e1_6","SHOTS",1,6,1474,"Include",316
"KY2011_e1","KY2011_e1_6","EARS",1,6,727,"Include",317
"KY2011_e1","KY2011_e1_6","EDITION",1,4,1146,"Include",318
"KY2011_e1","KY2011_e1_6","DANCER",0,1,1232,"Include",319
"KY2011_e1","KY2011_e1_6","DEAN",0,1,1016,"Include",320
"KY2011_e1","KY2011_e1_6","CAPACITY",0,1,906,"Include",321
"KY2011_e1","KY2011_e1_6","WEAKNESS",1,6,967,"Include",322
"KY2011_e1","KY2011_e1_6","FOREST",1,5,993,"Include",323
"KY2011_e1","KY2011_e1_6","STUDIO",1,6,824,"Include",324
"KY2011_e1","KY2011_e1_6","VIRTUE",1,6,990,"Include",325
"KY2011_e1","KY2011_e1_6","AFFAIR",0,4,1529,"Include",326
"KY2011_e1","KY2011_e1_6","REMOVAL",0,4,1563,"Include",327
"KY2011_e1","KY2011_e1_6","ORIGIN",1,6,744,"Include",328
"KY2011_e1","KY2011_e1_6","SCHOLARS",0,6,1135,"Include",329
"KY2011_e1","KY2011_e1_6","CHAMBER",0,6,671,"Include",330
"KY2011_e1","KY2011_e1_6","EXAMPLES",1,1,1140,"Include",331
"KY2011_e1","KY2011_e1_6","TRUSTEES",1,6,866,"Include",332
"KY2011_e1","KY2011_e1_6","PEAS",0,1,1148,"Include",333
"KY2011_e1","KY2011_e1_6","FIRMS",0,2,862,"Include",334
"KY2011_e1","KY2011_e1_6","MIXTURE",1,1,1141,"Include",335
"KY2011_e1","KY2011_e1_6","EQUATION",0,1,972,"Include",336
"KY2011_e1","KY2011_e1_6","ADDRESS",0,1,876,"Include",337
"KY2011_e1","KY2011_e1_6","WARREN",1,6,749,"Include",338
"KY2011_e1","KY2011_e1_6","COURAGE",1,6,869,"Include",339
"KY2011_e1","KY2011_e1_6","DIAMETER",0,1,1064,"Include",340
"KY2011_e1","KY2011_e1_6","NOISE",1,6,821,"Include",341
"KY2011_e1","KY2011_e1_6","LOYALTY",0,6,595,"Include",342
"KY2011_e1","KY2011_e1_6","WEALTH",1,6,812,"Include",343
"KY2011_e1","KY2011_e1_6","CITIZEN",0,6,780,"Include",344
"KY2011_e1","KY2011_e1_6","MEAT",0,6,1114,"Include",345
"KY2011_e1","KY2011_e1_6","DINNER",0,1,838,"Include",346
"KY2011_e1","KY2011_e1_6","ANGELS",1,6,842,"Include",347
"KY2011_e1","KY2011_e1_6","NERVES",1,6,954,"Include",348
"KY2011_e1","KY2011_e1_6","SERGEANT",1,6,776,"Include",349
"KY2011_e1","KY2011_e1_6","TALENT",1,6,914,"Include",350
"KY2011_e1","KY2011_e1_6","ACCURACY",1,6,1096,"Include",351
"KY2011_e1","KY2011_e1_6","HOTELS",0,2,2362,"Include",352
"KY2011_e1","KY2011_e1_6","VOTERS",1,6,1095,"Include",353
"KY2011_e1","KY2011_e1_6","ILLNESS",0,2,1057,"Include",354
"KY2011_e1","KY2011_e1_6","DISCOVERY",0,6,1358,"Include",355
"KY2011_e1","KY2011_e1_6","DRAWINGS",1,5,814,"Include",356
"KY2011_e1","KY2011_e1_6","PROSPECT",1,2,1071,"Include",357
"KY2011_e1","KY2011_e1_6","EXPANSION",1,1,1592,"Include",358
"KY2011_e1","KY2011_e1_6","FOLKLORE",0,1,904,"Include",359
"KY2011_e1","KY2011_e1_6","MANTLE",0,1,1003,"Include",360
"KY2011_e1","KY2011_e1_6","RICE",0,1,1315,"Include",361
"KY2011_e1","KY2011_e1_6","JUDGMENT",0,1,664,"Include",362
"KY2011_e1","KY2011_e1_6","CELL",1,6,1060,"Include",363
"KY2011_e1","KY2011_e1_6","FORT",1,6,745,"Include",364
"KY2011_e1","KY2011_e1_6","KILLER",1,6,1095,"Include",365
"KY2011_e1","KY2011_e1_6","TONGUE",0,1,1614,"Include",366
"KY2011_e1","KY2011_e1_6","YOUTH",0,1,867,"Include",367
"KY2011_e1","KY2011_e1_6","ASSISTANT",1,6,1154,"Include",368
"KY2011_e1","KY2011_e1_6","TREASURY",1,6,735,"Include",369
"KY2011_e1","KY2011_e1_6","DUTY",1,6,693,"Include",370
"KY2011_e1","KY2011_e1_6","BLANKET",0,1,1643,"Include",371
"KY2011_e1","KY2011_e1_6","MYTH",0,5,1206,"Include",372
"KY2011_e1","KY2011_e1_6","SALINE",1,6,1167,"Include",373
"KY2011_e1","KY2011_e1_6","LEAGUE",0,6,828,"Include",374
"KY2011_e1","KY2011_e1_6","COFFEE",1,3,1766,"Include",375
"KY2011_e1","KY2011_e1_6","HORN",0,1,1452,"Include",376
"KY2011_e1","KY2011_e1_6","CONSUMER",1,2,1315,"Include",377
"KY2011_e1","KY2011_e1_6","CHEEK",1,6,1559,"Include",378
"KY2011_e1","KY2011_e1_6","INVENTORY",1,6,683,"Include",379
"KY2011_e1","KY2011_e1_6","MOMENTS",1,6,801,"Include",380
"KY2011_e1","KY2011_e1_6","BUREAU",1,6,644,"Include",381
"KY2011_e1","KY2011_e1_6","SPEAKER",1,6,909,"Include",382
"KY2011_e1","KY2011_e1_6","KINDS",1,6,707,"Include",383
"KY2011_e1","KY2011_e1_6","TOOTH",1,1,1302,"Include",384
"KY2011_e1","KY2011_e1_6","ATOM",0,1,1299,"Include",385
"KY2011_e1","KY2011_e1_6","ACTOR",0,5,1855,"Include",386
"KY2011_e1","KY2011_e1_6","ABSENCE",1,6,709,"Include",387
"KY2011_e1","KY2011_e1_6","FAILURE",0,6,677,"Include",388
"KY2011_e1","KY2011_e1_6","READER",0,6,641,"Include",389
"KY2011_e1","KY2011_e1_6","MILLIONS",1,6,1261,"Include",390
"KY2011_e1","KY2011_e1_6","MARBLE",1,6,555,"Include",391
"KY2011_e1","KY2011_e1_6","EVENT",0,1,1081,"Include",392
"KY2011_e1","KY2011_e1_6","SUSPECT",0,2,937,"Include",393
"KY2011_e1","KY2011_e1_6","CLIMATE",0,3,838,"Include",394
"KY2011_e1","KY2011_e1_6","SECURITY",1,6,1126,"Include",395
"KY2011_e1","KY2011_e1_6","HEELS",0,1,915,"Include",396
"KY2011_e1","KY2011_e1_6","CAFE",0,1,855,"Include",397
"KY2011_e1","KY2011_e1_6","LANE",0,1,1311,"Include",398
"KY2011_e1","KY2011_e1_6","ENJOYMENT",0,1,764,"Include",399
"KY2011_e1","KY2011_e1_6","COUNTIES",1,1,894,"Include",400
"KY2011_e1","KY2011_e1_6","LUXURY",0,1,693,"Include",401
"KY2011_e1","KY2011_e1_6","DISASTER",0,1,671,"Include",402
"KY2011_e1","KY2011_e1_6","STAIRS",0,1,1086,"Include",403
"KY2011_e1","KY2011_e1_6","RHYTHM",1,6,976,"Include",404
"KY2011_e1","KY2011_e1_6","SOLUTION",1,6,772,"Include",405
"KY2011_e1","KY2011_e1_6","LEATHER",1,6,706,"Include",406
"KY2011_e1","KY2011_e1_6","TRADERS",1,6,756,"Include",407
"KY2011_e1","KY2011_e1_6","PLATFORM",1,1,1468,"Include",408
"KY2011_e1","KY2011_e1_6","LENGTHS",1,6,711,"Include",409
"KY2011_e1","KY2011_e1_6","PRESENTS",0,6,1309,"Include",410
"KY2011_e1","KY2011_e1_6","CONFUSION",1,6,1049,"Include",411
"KY2011_e1","KY2011_e1_6","PROCEDURE",1,6,1567,"Include",412
"KY2011_e1","KY2011_e1_6","JURY",1,5,998,"Include",413
"KY2011_e1","KY2011_e1_6","ENTRANCE",0,2,1344,"Include",414
"KY2011_e1","KY2011_e1_6","PAYMENT",1,4,1081,"Include",415
"KY2011_e1","KY2011_e1_6","MAGNITUDE",1,5,906,"Include",416
"KY2011_e1","KY2011_e1_6","VICTIM",1,5,1055,"Include",417
"KY2011_e1","KY2011_e1_6","MELODY",0,5,1972,"Include",418
"KY2011_e1","KY2011_e1_6","CONDUCTOR",1,6,683,"Include",419
"KY2011_e1","KY2011_e1_6","PHYSICS",0,5,1412,"Include",420
"KY2011_e1","KY2011_e1_6","BIRD",1,5,1135,"Include",421
"KY2011_e1","KY2011_e1_6","CARD",0,3,1510,"Include",422
"KY2011_e1","KY2011_e1_6","VARIABLES",1,5,992,"Include",423
"KY2011_e1","KY2011_e1_6","NOVEL",1,6,930,"Include",424
"KY2011_e1","KY2011_e1_6","SUMMARY",0,6,3178,"Include",425
"KY2011_e1","KY2011_e1_6","REFUND",0,4,4009,"Include",426
"KY2011_e1","KY2011_e1_6","CLERK",0,3,2149,"Include",427
"KY2011_e1","KY2011_e1_6","DESTINY",1,3,1294,"Include",428
"KY2011_e1","KY2011_e1_6","BASEBALL",0,2,1314,"Include",429
"KY2011_e1","KY2011_e1_6","DESK",0,3,1808,"Include",430
"KY2011_e1","KY2011_e1_6","AIRCRAFT",0,2,1146,"Include",431
"KY2011_e1","KY2011_e1_6","TERRITORY",1,6,2199,"Include",432
"KY2011_e1","KY2011_e1_6","LUCK",1,1,1285,"Include",433
"KY2011_e1","KY2011_e1_6","SOUL",1,2,1192,"Include",434
"KY2011_e1","KY2011_e1_6","APARTMENT",1,6,1583,"Include",435
"KY2011_e1","KY2011_e1_6","VICE",0,2,1250,"Include",436
"KY2011_e1","KY2011_e1_6","PERMIT",1,6,822,"Include",437
"KY2011_e1","KY2011_e1_6","PUBLICITY",1,1,943,"Include",438
"KY2011_e1","KY2011_e1_6","PRODUCT",0,6,2111,"Include",439
"KY2011_e1","KY2011_e1_6","DEALER",0,1,1413,"Include",440
"KY2011_e1","KY2011_e1_6","GENTLEMAN",1,6,1208,"Include",441
"KY2011_e1","KY2011_e1_6","FRACTION",0,1,1482,"Include",442
"KY2011_e1","KY2011_e1_6","TONS",1,6,752,"Include",443
"KY2011_e1","KY2011_e1_6","SOCIETIES",0,1,1733,"Include",444
"KY2011_e1","KY2011_e1_6","COMBAT",1,6,1095,"Include",445
"KY2011_e1","KY2011_e1_6","FIST",0,1,1003,"Include",446
"KY2011_e1","KY2011_e1_6","FLIGHT",0,1,1339,"Include",447
"KY2011_e1","KY2011_e1_6","DIGNITY",1,6,943,"Include",448
"KY2011_e1","KY2011_e1_6","ORCHESTRA",0,1,1049,"Include",449
"KY2011_e1","KY2011_e1_6","GLASS",1,6,717,"Include",450
"KY2011_e1","KY2011_e1_6","RAILROAD",0,1,1008,"Include",451
"KY2011_e1","KY2011_e1_6","SUPREME",0,1,1010,"Include",452
"KY2011_e1","KY2011_e1_6","DRIVER",0,1,856,"Include",453
"KY2011_e1","KY2011_e1_6","WEEKEND",0,1,3446,"Include",454
"KY2011_e1","KY2011_e1_6","NEIGHBORS",1,6,1894,"Include",455
"KY2011_e1","KY2011_e1_6","MACHINERY",1,6,798,"Include",456
"KY2011_e1","KY2011_e1_6","FIBER",0,2,788,"Include",457
"KY2011_e1","KY2011_e1_6","DRAMA",0,1,932,"Include",458
"KY2011_e1","KY2011_e1_6","FEES",0,1,781,"Include",459
